SquareNumber_100 SquareNumber_2304 SquareNumber_961 SquareNumber_6241 SquareNumber_400 SquareNumber_5184 SquareNumber_5041 SquareNumber_225 SquareNumber_7056 SquareNumber_2116
SquareNumber_7744 SquareNumber_256 SquareNumber_36 SquareNumber_2500 SquareNumber_900 SquareNumber_1089 SquareNumber_289 SquareNumber_8281 SquareNumber_1024 SquareNumber_2304
SquareNumber_1369 SquareNumber_2704 SquareNumber_1936 SquareNumber_2704 SquareNumber_676 SquareNumber_7921 SquareNumber_1849 SquareNumber_1024 SquareNumber_1024 SquareNumber_529
SquareNumber_1600 SquareNumber_7396 SquareNumber_8281 SquareNumber_3481 SquareNumber_9 SquareNumber_100 SquareNumber_100 SquareNumber_169 SquareNumber_6084 SquareNumber_1764
SquareNumber_2209 SquareNumber_2025 SquareNumber_2916 SquareNumber_1225 SquareNumber_4624 SquareNumber_36 SquareNumber_2116 SquareNumber_676 SquareNumber_3481 SquareNumber_5329
SquareNumber_1089 SquareNumber_3600 SquareNumber_4624 SquareNumber_9216 SquareNumber_1849 SquareNumber_7744 SquareNumber_4 SquareNumber_1296 SquareNumber_36 SquareNumber_1521
SquareNumber_8649 SquareNumber_8649 SquareNumber_3969 SquareNumber_49 SquareNumber_196 SquareNumber_784 SquareNumber_6724 SquareNumber_6084 SquareNumber_16 SquareNumber_4624
SquareNumber_1600 SquareNumber_9801 SquareNumber_1444 SquareNumber_16 SquareNumber_441 SquareNumber_841 SquareNumber_4761 SquareNumber_1849 SquareNumber_100 SquareNumber_7225
SquareNumber_3844 SquareNumber_6724 SquareNumber_441 SquareNumber_81 SquareNumber_4 SquareNumber_36 SquareNumber_1444 SquareNumber_5476 SquareNumber_1225 SquareNumber_8649
SquareNumber_9 SquareNumber_3364 SquareNumber_4489 SquareNumber_4900 SquareNumber_1936 SquareNumber_9801 SquareNumber_4489 SquareNumber_2025 SquareNumber_4900 SquareNumber_2601
SquareNumber_6724 SquareNumber_6241 SquareNumber_225 SquareNumber_7225 SquareNumber_1444 SquareNumber_2304 SquareNumber_5184 SquareNumber_576 SquareNumber_196 SquareNumber_900
temperature__17c temperature__111c temperature__137c temperature__63c temperature__108c temperature__22c temperature__105c temperature__85c temperature__49c temperature__11c
temperature__137c temperature__131c temperature__85c temperature__86c temperature__17c temperature__2c temperature__74c temperature__70c temperature__35c temperature__17c
temperature__4c temperature__49c temperature__30c temperature__54c temperature__106c temperature__3c temperature__21c temperature__142c temperature__116c temperature__65c
