20:44 16:58 13:18 10:48 12:40 10:13 15:48 14:35 11:54 13:19
13:44 22:46 17:40 19:28 20:39 10:18 13:28 10:29 15:16 21:35
18:46 11:33 12:12 14:30 19:10 11:14 12:34 21:12 11:20 23:24
17:21 21:30 20:54 13:56 23:14 18:54 23:59 13:30 19:47 11:42
22:13 17:17 17:28 17:17 19:53 20:19 23:47 10:40 11:36 10:18
23:35 18:36 19:30 22:32 11:52 12:43 22:41 19:10 12:15 20:37
14:26 12:48 21:46 15:43 23:28 14:38 15:56 10:45 11:36 14:58
21:57 20:36 11:57 17:27 19:12 14:28 23:26 14:18 22:55 16:42
14:47 17:11 16:39 22:14 23:34 23:35 19:25 20:43 15:55 22:19
22:17 13:49 22:41 20:35 17:32 21:28 12:27 22:41 17:32 18:35
17:22 18:28 19:11 12:58 23:22 13:11 11:45 19:59 13:55 20:16
BinaryNumber_0001000 BinaryNumber_1100000 BinaryNumber_1001100 BinaryNumber_1010101 BinaryNumber_0110001 BinaryNumber_0100011 BinaryNumber_0011001 BinaryNumber_0011101 BinaryNumber_1010100 BinaryNumber_0101100
BinaryNumber_0111010 BinaryNumber_1000100 BinaryNumber_0000100 BinaryNumber_0100111 BinaryNumber_1010101 BinaryNumber_0000111 BinaryNumber_0000111 BinaryNumber_1010110 BinaryNumber_0011100 BinaryNumber_0011001
BinaryNumber_0111001 BinaryNumber_1010110 BinaryNumber_1001011 BinaryNumber_0100001 BinaryNumber_0101111 BinaryNumber_1001010 BinaryNumber_1001110 BinaryNumber_0011101 BinaryNumber_1100010 BinaryNumber_0111100
BinaryNumber_0110010 BinaryNumber_0010110 BinaryNumber_0001101 BinaryNumber_0111101 BinaryNumber_0101001 BinaryNumber_1011101 BinaryNumber_1010011 BinaryNumber_1000100 BinaryNumber_0100111 BinaryNumber_0010111
BinaryNumber_0110011 BinaryNumber_1011110 BinaryNumber_0011110 BinaryNumber_0111101 BinaryNumber_0110110 BinaryNumber_1000100 BinaryNumber_1000101 BinaryNumber_0000111 BinaryNumber_1001011 BinaryNumber_0000100
BinaryNumber_1011100 BinaryNumber_1010111 BinaryNumber_0101001 BinaryNumber_1001101 BinaryNumber_1100011 BinaryNumber_0111000 BinaryNumber_1010110 BinaryNumber_1100010 BinaryNumber_1010010 BinaryNumber_0101111
BinaryNumber_1000110 BinaryNumber_0110101 BinaryNumber_0000100 BinaryNumber_0010000 BinaryNumber_0011010 BinaryNumber_0001011 BinaryNumber_1000111 BinaryNumber_0110110 BinaryNumber_1011110 BinaryNumber_1000110
BinaryNumber_0000111 BinaryNumber_0001101 BinaryNumber_1100001 BinaryNumber_0101110 BinaryNumber_0001000 BinaryNumber_0110100 BinaryNumber_0111100 BinaryNumber_1010110 BinaryNumber_1001101 BinaryNumber_0011010
BinaryNumber_1100000 BinaryNumber_0111100 BinaryNumber_0111110 BinaryNumber_0010111 BinaryNumber_1011111 BinaryNumber_0000110 BinaryNumber_0111110 BinaryNumber_0011111 BinaryNumber_0100001 BinaryNumber_1011001
BinaryNumber_0000001 BinaryNumber_0110011 BinaryNumber_1000011 BinaryNumber_0001101 BinaryNumber_0001100 BinaryNumber_0100001 BinaryNumber_0110101 BinaryNumber_1000010 BinaryNumber_0011011 BinaryNumber_1000101
BinaryNumber_1100000 BinaryNumber_0011011 BinaryNumber_1011101 BinaryNumber_0111111 BinaryNumber_1010110 BinaryNumber_1000110 BinaryNumber_1010011 BinaryNumber_0111111 BinaryNumber_1001101 BinaryNumber_1010111
Tongue Midbrain Jejunum Tastebuds Tonsils Scrotum Stomach Brain Placenta Cornea
Retina Rectum skeleton Larynx Gallbladder Cochlea Cervix Smallintestine Middleear Uterus
Outerear Clitoris Lymphaticvessel Ossicles Cerebellum Eye Spinalnerves Placenta Thymus Bladder
Fallopiantubes Midbrain Lymphaticvessel Duodenum Earlobe Spinalnerves Mesentery Gallbladder Mouth Ileum
Ureter Ureter Arteries Outerear Nerves Ileum Eye Mouth skeleton Iris
Ear Lymphaticvessel Veins Clitoris Retina Ear Ovaries Sensoryorgans Esophagus Cerebellum
Iris Cerebrum Smallintestine Bronchi Arteries Interstitium Cranialnerves Cochlea Muscle Bladder
Joints Interstitium Urethra Lymphaticvessel Tastebuds Penis Pharynx Outerear Earlobe Scrotum
Jejunum Eye Interstitium Teeth Stomach Innerear Brain Cochlea Cervix Jejunum
