temperature__21c temperature__63c temperature__35c temperature__23c temperature__52c temperature__146c temperature__124c temperature__58c temperature__74c temperature__39c
temperature__148c temperature__112c temperature__65c temperature__64c temperature__79c temperature__4c temperature__100c temperature__137c temperature__22c temperature__14c
temperature__11c temperature__84c temperature__116c temperature__131c temperature__109c temperature__14c temperature__126c temperature__53c temperature__79c temperature__84c
temperature__61c temperature__4c temperature__147c temperature__47c temperature__137c temperature__16c temperature__136c temperature__71c temperature__47c temperature__79c
temperature__145c temperature__2c temperature__100c temperature__54c temperature__111c temperature__21c temperature__2c temperature__26c temperature__17c temperature__31c
temperature__131c temperature__86c temperature__8c temperature__12c temperature__137c temperature__11c temperature__112c temperature__78c temperature__146c temperature__79c
temperature__95c temperature__36c temperature__91c temperature__17c temperature__64c temperature__148c temperature__34c temperature__142c temperature__112c temperature__95c
temperature__33c temperature__11c temperature__58c temperature__51c temperature__77c temperature__92c temperature__12c temperature__17c temperature__27c temperature__88c
temperature__26c temperature__5c temperature__140c temperature__146c temperature__79c temperature__34c temperature__92c temperature__124c temperature__26c temperature__131c
temperature__142c temperature__0c temperature__52c temperature__126c temperature__105c temperature__33c temperature__136c temperature__91c temperature__108c temperature__36c
temperature__111c temperature__12c temperature__112c temperature__85c temperature__142c temperature__40c temperature__11c temperature__147c temperature__47c temperature__12c
Silver DarkOliveGreen Pink Crimson Lime LavenderBlush LightBlue DarkBlue Orchid Azure
MediumSeaGreen Indigo VioletRed NavajoWhite Lime Gray Blue PaleGreen Honeydew Orange
PaleTurquoise DarkGoldenrod OrangeRed BlueViolet LightGray DarkViolet Violet Snow LightSeaGreen MediumOrchid
DarkOliveGreen MediumTurquoise DarkRed LightGreen PaleGreen VioletRed DarkBlue OrangeRed Linen Black
MediumSlateBlue IndianRed Yellow DeepSkyBlue LightSlateGray SpringGreen Wheat LightYellow Fuchsia LightPink
Silver Maroon PaleVioletRed Salmon Olive Chartreuse Brown ForestGreen ForestGreen PaleVioletRed
Chocolate Peru CornflowerBlue OldLace VioletRed PaleGoldenrod PaleGreen LightGoldenrodYellow DarkGray Tan
