temperature__12c temperature__0c temperature__30c temperature__14c temperature__7c temperature__71c temperature__56c temperature__95c temperature__108c temperature__31c
temperature__70c temperature__109c temperature__46c temperature__49c temperature__31c temperature__22c temperature__77c temperature__39c temperature__35c temperature__3c
temperature__14c temperature__119c temperature__109c temperature__3c temperature__69c temperature__6c temperature__137c temperature__93c temperature__10c temperature__39c
temperature__122c temperature__123c temperature__120c temperature__6c temperature__46c temperature__119c temperature__111c temperature__109c temperature__68c temperature__124c
temperature__145c temperature__132c temperature__21c temperature__26c temperature__16c temperature__0c temperature__122c temperature__34c temperature__8c temperature__138c
temperature__146c temperature__4c temperature__51c temperature__64c temperature__147c temperature__106c temperature__138c temperature__142c temperature__105c temperature__16c
temperature__82c temperature__144c temperature__147c temperature__116c temperature__16c temperature__84c temperature__24c temperature__22c temperature__7c temperature__98c
temperature__123c temperature__138c temperature__123c temperature__147c temperature__137c temperature__3c temperature__58c temperature__132c temperature__90c temperature__100c
temperature__39c temperature__69c temperature__147c temperature__126c temperature__4c temperature__87c temperature__17c temperature__58c temperature__36c temperature__30c
temperature__116c temperature__46c temperature__74c temperature__79c temperature__84c temperature__35c temperature__105c temperature__23c temperature__40c temperature__132c
temperature__5c temperature__100c temperature__39c temperature__44c temperature__59c temperature__59c temperature__63c temperature__54c temperature__77c temperature__33c
BinaryNumber_0000111 BinaryNumber_0000010 BinaryNumber_0011001 BinaryNumber_1100001 BinaryNumber_0001100 BinaryNumber_0010100 BinaryNumber_1001101 BinaryNumber_0111001 BinaryNumber_0011100 BinaryNumber_0100101
BinaryNumber_1011100 BinaryNumber_1010000 BinaryNumber_1001000 BinaryNumber_1000110 BinaryNumber_0001000 BinaryNumber_0000010 BinaryNumber_0011010 BinaryNumber_0001100 BinaryNumber_0011001 BinaryNumber_0101111
BinaryNumber_1011111 BinaryNumber_0101010 BinaryNumber_1010110 BinaryNumber_1010111 BinaryNumber_0111111 BinaryNumber_1001011 BinaryNumber_1011111 BinaryNumber_1010110 BinaryNumber_1011011 BinaryNumber_1011100
BinaryNumber_1010010 BinaryNumber_0101001 BinaryNumber_0000000 BinaryNumber_1010101 BinaryNumber_0101111 BinaryNumber_0110100 BinaryNumber_0011101 BinaryNumber_0001001 BinaryNumber_0010000 BinaryNumber_1000010
BinaryNumber_0001100 BinaryNumber_0111011 BinaryNumber_0100100 BinaryNumber_0110010 BinaryNumber_0111101 BinaryNumber_1001010 BinaryNumber_1010011 BinaryNumber_0101111 BinaryNumber_1011100 BinaryNumber_1011100
BinaryNumber_1001111 BinaryNumber_0101010 BinaryNumber_1011110 BinaryNumber_1011111 BinaryNumber_0100010 BinaryNumber_0111110 BinaryNumber_0101101 BinaryNumber_0101000 BinaryNumber_0010100 BinaryNumber_1011000
BinaryNumber_0011011 BinaryNumber_0100000 BinaryNumber_0010010 BinaryNumber_1010100 BinaryNumber_0110100 BinaryNumber_0110100 BinaryNumber_1000111 BinaryNumber_1011000 BinaryNumber_0110111 BinaryNumber_1011000
BinaryNumber_1011110 BinaryNumber_1011000 BinaryNumber_0111111 BinaryNumber_1010000 BinaryNumber_0101000 BinaryNumber_1001010 BinaryNumber_0011110 BinaryNumber_0111001 BinaryNumber_0000011 BinaryNumber_1000111
BinaryNumber_0001001 BinaryNumber_0101001 BinaryNumber_0011011 BinaryNumber_0000001 BinaryNumber_0010101 BinaryNumber_1001001 BinaryNumber_1100000 BinaryNumber_0110010 BinaryNumber_0011110 BinaryNumber_1010011
BinaryNumber_0001101 BinaryNumber_0110001 BinaryNumber_0000110 BinaryNumber_0010101 BinaryNumber_0000100 BinaryNumber_0110100 BinaryNumber_0000100 BinaryNumber_1001000 BinaryNumber_0101001 BinaryNumber_1011110
BinaryNumber_1010001 BinaryNumber_0001000 BinaryNumber_0010011 BinaryNumber_1011001 BinaryNumber_0100011 BinaryNumber_0110011 BinaryNumber_0000100 BinaryNumber_0000010 BinaryNumber_0110001 BinaryNumber_1000000
antivirus electronics microprocessor monitor floppydisk arithmetic game screen microprocessor programmer
