22:49 11:41 12:49 12:16 14:19 10:38 18:20 22:11 16:17 15:36
23:51 20:52 21:33 17:48 16:51 16:24 19:59 19:26 10:23 10:53
23:16 13:21 15:49 17:33 10:39 21:27 23:34 13:42 14:23 21:59
14:47 21:25 19:51 16:58 12:37 19:39 15:57 19:33 19:20 23:26
15:56 18:32 14:58 20:59 22:53 19:50 12:42 16:21 21:32 12:29
23:20 15:33 21:29 12:41 18:45 12:33 14:38 19:16 20:56 23:12
10:56 13:11 19:12 17:21 12:17 15:32 11:18 12:40 17:49 11:41
19:34 13:38 14:20 17:48 10:34 18:18 12:46 17:14 16:59 17:59
19:45 23:29 12:17 10:47 11:38 21:16 14:24 16:42 23:51 10:56
13:33 12:32 22:46 21:16 10:10 22:16 19:19 19:54 14:14 19:29
12:31 14:23 18:12 13:29 17:37 23:46 10:44 12:10 23:58 23:50
Avocado Kumquat Avocado Avocado Nance Yuzu Kiwifruit Cranberry Lemon Apricot
Cranberry Apricot Feijoa Grapefruit Tayberry Lychee Kiwifruit Sapodilla Breadfruit Grapefruit
Marionberry Canistel Kumquat Cantaloupe Pineapple Raisin Coconut Jackfruit Yuzu Mango
Feijoa Passionfruit Salak Papaya Kiwifruit Pomegranate Blackberry Tayberry Papaya Loganberry
Plantain Cranberry Quince Strawberry Jostaberry Honeydew Redcurrant Passionfruit Cantaloupe Cloudberry
Mango Kumquat Gooseberry Peach Huckleberry Nance Raisin Mandarine Pineapple Blackcurrant
Canistel Boysenberry Passionfruit Pomegranate Rambutan  Jackfruit Date Açaí Ackee Canistel
Clementine Marionberry Tangelo Orange Orange Grapefruit Lulo Boysenberry Lulo Abiu
Satsuma Honeyberry Cantaloupe Pomelo Tamarind Boysenberry Grapefruit Grape Plumcot Ximenia
Damson Pawpaw Lychee Sapote Jambul Loganberry Blackcurrant Elderberry Ackee Lychee
Pomelo Jostaberry Clementine Pineberry Lulo Banana Cashew Acerola Breadfruit Feijoa
BinaryNumber_1001101 BinaryNumber_0110110 BinaryNumber_0001011 BinaryNumber_1010010 BinaryNumber_0000101 BinaryNumber_0001000 BinaryNumber_1011000 BinaryNumber_0100010 BinaryNumber_0010010 BinaryNumber_1000101
BinaryNumber_0111111 BinaryNumber_0101000 BinaryNumber_0011000 BinaryNumber_0010111 BinaryNumber_1010011 BinaryNumber_1001001 BinaryNumber_0001100 BinaryNumber_1100011 BinaryNumber_0100111 BinaryNumber_0111010
BinaryNumber_1011011 BinaryNumber_0110111 BinaryNumber_0110000 BinaryNumber_0011010 BinaryNumber_0011001 BinaryNumber_0100110 BinaryNumber_0000000 BinaryNumber_0111010 BinaryNumber_0110110 BinaryNumber_1011011
BinaryNumber_1011111 BinaryNumber_0101000 BinaryNumber_0000111 BinaryNumber_1001000 BinaryNumber_1010011 BinaryNumber_0101010 BinaryNumber_0010001 BinaryNumber_0100001 BinaryNumber_0011001 BinaryNumber_1010001
BinaryNumber_0010100 BinaryNumber_1000100 BinaryNumber_0100001 BinaryNumber_0000001 BinaryNumber_1010110 BinaryNumber_0010101 BinaryNumber_1000111 BinaryNumber_0000000 BinaryNumber_0000010 BinaryNumber_0100100
BinaryNumber_0011100 BinaryNumber_0100111 BinaryNumber_1011011 BinaryNumber_0000010 BinaryNumber_1010111 BinaryNumber_0111100 BinaryNumber_1011000 BinaryNumber_1011010 BinaryNumber_1000101 BinaryNumber_0000000
BinaryNumber_0111010 BinaryNumber_1001101 BinaryNumber_0010101 BinaryNumber_0111010 BinaryNumber_1011111 BinaryNumber_1011100 BinaryNumber_0011100 BinaryNumber_0111101 BinaryNumber_1011101 BinaryNumber_0111000
BinaryNumber_0111011 BinaryNumber_0110011 BinaryNumber_0000010 BinaryNumber_0101101 BinaryNumber_0000011 BinaryNumber_1001110 BinaryNumber_1001110 BinaryNumber_0100100 BinaryNumber_1011110 BinaryNumber_0011111
BinaryNumber_0011111 BinaryNumber_0011011 BinaryNumber_1001110 BinaryNumber_0101001 BinaryNumber_0001011 BinaryNumber_0000111 BinaryNumber_0010111 BinaryNumber_0101111 BinaryNumber_0101111 BinaryNumber_1001000
BinaryNumber_0010000 BinaryNumber_0100110 BinaryNumber_1011111 BinaryNumber_0111110 BinaryNumber_0000111 BinaryNumber_0100101 BinaryNumber_1000010 BinaryNumber_0000000 BinaryNumber_1001001 BinaryNumber_0101101
BinaryNumber_0100011 BinaryNumber_0111100 BinaryNumber_0000100 BinaryNumber_1000011 BinaryNumber_1010000 BinaryNumber_1010010 BinaryNumber_0101011 BinaryNumber_1000111 BinaryNumber_0110110 BinaryNumber_0010110
