10:48 21:18 23:13 13:48 12:50 15:19 17:49 11:43 18:22 20:16
22:49 23:21 22:27 20:26 19:28 16:45 22:51 15:21 13:34 16:13
12:28 16:12 17:48 16:39 11:43 11:32 13:10 19:17 16:49 21:27
17:35 22:37 21:15 16:24 12:11 20:52 11:57 20:39 16:31 14:31
17:48 22:20 23:16 15:12 18:56 22:27 14:31 20:55 22:34 12:39
17:52 16:28 17:53 11:28 13:46 14:20 23:17 23:54 23:58 18:40
12:45 15:32 13:47 22:56 10:35 13:36 22:45 21:44 11:31 19:55
23:52 12:10 12:52 17:52 14:43 20:46 21:15 23:31 21:47 15:59
13:11 13:52 14:23 14:18 14:18 21:49 17:16 17:28 18:23 13:41
11:55 19:20 21:54 12:25 21:46 23:24 11:43 22:40 10:38 11:53
18:32 23:26 10:46 14:53 15:19 23:51 11:13 18:53 19:11 19:16
BinaryNumber_0000100 BinaryNumber_0001110 BinaryNumber_0001110 BinaryNumber_1000011 BinaryNumber_0101000 BinaryNumber_0101110 BinaryNumber_0000101 BinaryNumber_1000011 BinaryNumber_0010110 BinaryNumber_0101111
BinaryNumber_0001000 BinaryNumber_1010110 BinaryNumber_0000100 BinaryNumber_0111000 BinaryNumber_0110101 BinaryNumber_1001100 BinaryNumber_0101110 BinaryNumber_1001000 BinaryNumber_0101101 BinaryNumber_0010111
BinaryNumber_0010100 BinaryNumber_0100001 BinaryNumber_0101011 BinaryNumber_1000000 BinaryNumber_0100110 BinaryNumber_0101111 BinaryNumber_0100010 BinaryNumber_1001011 BinaryNumber_0110110 BinaryNumber_0010110
BinaryNumber_1100010 BinaryNumber_1011111 BinaryNumber_0111010 BinaryNumber_0011000 BinaryNumber_1010010 BinaryNumber_0100100 BinaryNumber_1010110 BinaryNumber_1011100 BinaryNumber_0010100 BinaryNumber_1010000
BinaryNumber_0100000 BinaryNumber_1100010 BinaryNumber_1001101 BinaryNumber_0011011 BinaryNumber_1011010 BinaryNumber_1010010 BinaryNumber_1001011 BinaryNumber_0110110 BinaryNumber_1000000 BinaryNumber_1000110
BinaryNumber_0000000 BinaryNumber_0000111 BinaryNumber_1011011 BinaryNumber_0100010 BinaryNumber_1010001 BinaryNumber_1011111 BinaryNumber_1001001 BinaryNumber_1011000 BinaryNumber_0101011 BinaryNumber_0010000
BinaryNumber_0011010 BinaryNumber_0110100 BinaryNumber_0111100 BinaryNumber_0011100 BinaryNumber_1011010 BinaryNumber_1100001 BinaryNumber_1000110 BinaryNumber_0110001 BinaryNumber_1100000 BinaryNumber_0000001
BinaryNumber_0010011 BinaryNumber_0111110 BinaryNumber_0010001 BinaryNumber_1010010 BinaryNumber_0100001 BinaryNumber_1011101 BinaryNumber_0010110 BinaryNumber_1011101 BinaryNumber_0110100 BinaryNumber_0011111
BinaryNumber_0111100 BinaryNumber_0011111 BinaryNumber_1010111 BinaryNumber_0111110 BinaryNumber_0010101 BinaryNumber_1001001 BinaryNumber_0010000 BinaryNumber_0110010 BinaryNumber_1000011 BinaryNumber_0001001
BinaryNumber_0000011 BinaryNumber_0001110 BinaryNumber_0010010 BinaryNumber_1100011 BinaryNumber_0011010 BinaryNumber_1001011 BinaryNumber_0111011 BinaryNumber_0101101 BinaryNumber_1000110 BinaryNumber_0110100
BinaryNumber_0110100 BinaryNumber_0010001 BinaryNumber_0111100 BinaryNumber_1011100 BinaryNumber_1100011 BinaryNumber_1100010 BinaryNumber_1100010 BinaryNumber_1000101 BinaryNumber_0000001 BinaryNumber_0000010
PrimeNumber_29 PrimeNumber_457 PrimeNumber_311 PrimeNumber_379 PrimeNumber_233 PrimeNumber_47 PrimeNumber_167 PrimeNumber_193 PrimeNumber_2 PrimeNumber_241
PrimeNumber_467 PrimeNumber_163 PrimeNumber_103 PrimeNumber_353 PrimeNumber_97 PrimeNumber_409 PrimeNumber_439 PrimeNumber_269 PrimeNumber_139 PrimeNumber_109
PrimeNumber_149 PrimeNumber_239 PrimeNumber_401 PrimeNumber_227 PrimeNumber_113 PrimeNumber_401 PrimeNumber_47 PrimeNumber_491 PrimeNumber_157 PrimeNumber_43
PrimeNumber_461 PrimeNumber_151 PrimeNumber_53 PrimeNumber_97 PrimeNumber_163 PrimeNumber_239 PrimeNumber_541 PrimeNumber_421 PrimeNumber_157 PrimeNumber_431
PrimeNumber_113 PrimeNumber_97 PrimeNumber_409 PrimeNumber_43 PrimeNumber_59 PrimeNumber_457 PrimeNumber_79 PrimeNumber_241 PrimeNumber_11 PrimeNumber_193
PrimeNumber_179 PrimeNumber_311 PrimeNumber_353 PrimeNumber_269 PrimeNumber_457 PrimeNumber_479 PrimeNumber_373 PrimeNumber_89 PrimeNumber_419 PrimeNumber_211
PrimeNumber_179 PrimeNumber_479 PrimeNumber_491 PrimeNumber_37 PrimeNumber_389 PrimeNumber_97 PrimeNumber_293 PrimeNumber_173 PrimeNumber_67 PrimeNumber_307
PrimeNumber_461 PrimeNumber_487 PrimeNumber_79 PrimeNumber_449 PrimeNumber_31 PrimeNumber_107 PrimeNumber_251 PrimeNumber_127 PrimeNumber_331 PrimeNumber_23
PrimeNumber_239 PrimeNumber_59 PrimeNumber_373 PrimeNumber_19 PrimeNumber_383 PrimeNumber_503 PrimeNumber_443 PrimeNumber_17 PrimeNumber_317 PrimeNumber_293
PrimeNumber_43 PrimeNumber_197 PrimeNumber_461 PrimeNumber_521 PrimeNumber_491 PrimeNumber_13 PrimeNumber_367 PrimeNumber_107 PrimeNumber_439 PrimeNumber_211
PrimeNumber_347 PrimeNumber_17 PrimeNumber_137 PrimeNumber_331 PrimeNumber_17 PrimeNumber_3 PrimeNumber_41 PrimeNumber_131 PrimeNumber_277 PrimeNumber_241
Lavender FloralWhite MediumOrchid SandyBrown DarkOliveGreen LightSalmon LimeGreen Beige DarkFuchsia OliveDrab
Burlywood DarkSlateBlue MistyRose Snow Turquoise Gainsboro LemonChiffon SteelBlue DarkGray Crimson
Orchid Indigo Turquoise LightGray PaleTurquoise Turquoise MidnightBlue ForestGreen Gray Tan
Cyan DarkCyan PaleTurquoise DarkOliveGreen DarkRed Cornsilk PaleGoldenrod RoyalBlue LemonChiffon Turquoise
PaleGreen SkyBlue OliveDrab OliveDrab DarkSlateBlue SeaGreen LightCyan DarkOrchid Salmon PeachPuff
MediumBlue Gainsboro LightSlateGray MediumBlue Gainsboro Bisque SpringGreen SpringGreen Thistle Turquoise
LightGoldenrod Orchid Snow LawnGreen BlanchedAlmond LawnGreen AntiqueWhite Black RoyalBlue Yellow
AntiqueWhite Maroon MediumOrchid MediumSpringGreen MistyRose DarkSlateGray Orchid CornflowerBlue DeepSkyBlue MintCream
LightYellow AntiqueWhite LightSalmon BlanchedAlmond Coral Navy DeepPink NavajoWhite Navy Chocolate
DarkOrange Salmon MediumSeaGreen Lime LightGray DarkGreen MediumSpringGreen Red Silver RoyalBlue
DarkFuchsia SkyBlue Orchid DarkFuchsia Chocolate Olive DarkGray LightYellow PaleGoldenrod Yellow
calculator cybertechnology console microprocessor electromechanical turingmachine calculator router information electronics
supercomputer console machine daw antivirus digitalcomputer server device computation monitor
ibook tablet monitor mobile router xbox programmer monitor digital digitalaudioplayer
mobiledevice mainframe hardware cpu von neumann machine proprietary personalcomputer tablet hardware programming
microprocessor desktopcomputer machine eniac turingmachine downloader homecomputer bit sliderule computerprogram
computation automation ibook mechanicalcomputer internet electrical mobiledevice downloader computercide cyber
abacus computercide digital desktopcomputer phone peripheral sliderule computercide computercide desktopcomputer
data mobiledevice programming personalcomputer desktoppcs spyware digitalcomputer router machinecode computerprogramming
data smartphone electronics electromechanical social daw microcomputer virtualreality office internet
