temperature__100c temperature__2c temperature__61c temperature__124c temperature__122c temperature__131c temperature__31c temperature__87c temperature__129c temperature__24c
temperature__141c temperature__34c temperature__65c temperature__74c temperature__52c temperature__69c temperature__57c temperature__98c temperature__63c temperature__54c
temperature__148c temperature__28c temperature__119c temperature__87c temperature__12c temperature__79c temperature__64c temperature__64c temperature__120c temperature__82c
temperature__122c temperature__64c temperature__7c temperature__47c temperature__100c temperature__119c temperature__123c temperature__10c temperature__93c temperature__2c
temperature__118c temperature__58c temperature__85c temperature__27c temperature__124c temperature__139c temperature__33c temperature__58c temperature__14c temperature__100c
temperature__93c temperature__92c temperature__6c temperature__90c temperature__138c temperature__122c temperature__21c temperature__108c temperature__91c temperature__116c
temperature__41c temperature__86c temperature__146c temperature__90c temperature__108c temperature__21c temperature__79c temperature__138c temperature__108c temperature__98c
temperature__5c temperature__78c temperature__69c temperature__24c temperature__57c temperature__124c temperature__147c temperature__105c temperature__8c temperature__79c
temperature__56c temperature__23c temperature__10c temperature__122c temperature__141c temperature__111c temperature__35c temperature__95c temperature__59c temperature__3c
temperature__69c temperature__92c temperature__53c temperature__146c temperature__5c temperature__6c temperature__63c temperature__22c temperature__49c temperature__119c
temperature__33c temperature__108c temperature__16c temperature__42c temperature__51c temperature__132c temperature__34c temperature__78c temperature__138c temperature__6c
SquareNumber_7921 SquareNumber_400 SquareNumber_576 SquareNumber_2025 SquareNumber_9216 SquareNumber_121 SquareNumber_2500 SquareNumber_4225 SquareNumber_961 SquareNumber_441
SquareNumber_7569 SquareNumber_1849 SquareNumber_5776 SquareNumber_16 SquareNumber_81 SquareNumber_7225 SquareNumber_5625 SquareNumber_8836 SquareNumber_4225 SquareNumber_576
SquareNumber_841 SquareNumber_3600 SquareNumber_441 SquareNumber_2116 SquareNumber_7744 SquareNumber_1521 SquareNumber_9604 SquareNumber_7744 SquareNumber_4900 SquareNumber_4225
SquareNumber_784 SquareNumber_1600 SquareNumber_729 SquareNumber_3969 SquareNumber_324 SquareNumber_2809 SquareNumber_64 SquareNumber_400 SquareNumber_2809 SquareNumber_25
SquareNumber_3136 SquareNumber_961 SquareNumber_784 SquareNumber_256 SquareNumber_2704 SquareNumber_36 SquareNumber_676 SquareNumber_2704 SquareNumber_3969 SquareNumber_1936
SquareNumber_4096 SquareNumber_2116 SquareNumber_289 SquareNumber_5625 SquareNumber_7921 SquareNumber_1024 SquareNumber_2025 SquareNumber_2601 SquareNumber_3364 SquareNumber_1296
SquareNumber_144 SquareNumber_8464 SquareNumber_10000 SquareNumber_1936 SquareNumber_8649 SquareNumber_9801 SquareNumber_5184 SquareNumber_3481 SquareNumber_121 SquareNumber_9409
SquareNumber_225 SquareNumber_5776 SquareNumber_4624 SquareNumber_1225 SquareNumber_784 SquareNumber_9216 SquareNumber_729 SquareNumber_441 SquareNumber_3481 SquareNumber_8649
SquareNumber_2601 SquareNumber_225 SquareNumber_961 SquareNumber_5929 SquareNumber_2809 SquareNumber_784 SquareNumber_9216 SquareNumber_2025 SquareNumber_7921 SquareNumber_7569
SquareNumber_4225 SquareNumber_4761 SquareNumber_64 SquareNumber_16 SquareNumber_4356 SquareNumber_841 SquareNumber_961 SquareNumber_7396 SquareNumber_8836 SquareNumber_25
SquareNumber_3136 SquareNumber_5041 SquareNumber_676 SquareNumber_6241 SquareNumber_2025 SquareNumber_5329 SquareNumber_900 SquareNumber_1444 SquareNumber_676 SquareNumber_3025
PrimeNumber_53 PrimeNumber_433 PrimeNumber_331 PrimeNumber_113 PrimeNumber_59 PrimeNumber_101 PrimeNumber_31 PrimeNumber_79 PrimeNumber_101 PrimeNumber_317
