CubeNumber_4913 CubeNumber_6859 CubeNumber_185193 CubeNumber_681472 CubeNumber_125 CubeNumber_512000 CubeNumber_884736 CubeNumber_54872 CubeNumber_1331 CubeNumber_59319
CubeNumber_103823 CubeNumber_17576 CubeNumber_17576 CubeNumber_857375 CubeNumber_27000 CubeNumber_658503 CubeNumber_85184 CubeNumber_438976 CubeNumber_17576 CubeNumber_21952
CubeNumber_250047 CubeNumber_2744 CubeNumber_753571 CubeNumber_4913 CubeNumber_226981 CubeNumber_166375 CubeNumber_132651 CubeNumber_35937 CubeNumber_85184 CubeNumber_195112
CubeNumber_13824 CubeNumber_4096 CubeNumber_19683 CubeNumber_64 CubeNumber_205379 CubeNumber_12167 CubeNumber_185193 CubeNumber_97336 CubeNumber_2197 CubeNumber_884736
CubeNumber_4096 CubeNumber_110592 CubeNumber_343000 CubeNumber_32768 CubeNumber_3375 CubeNumber_343000 CubeNumber_389017 CubeNumber_68921 CubeNumber_59319 CubeNumber_39304
CubeNumber_19683 CubeNumber_29791 CubeNumber_46656 CubeNumber_103823 CubeNumber_13824 CubeNumber_343000 CubeNumber_140608 CubeNumber_4913 CubeNumber_438976 CubeNumber_103823
CubeNumber_729 CubeNumber_125 CubeNumber_314432 CubeNumber_474552 CubeNumber_15625 CubeNumber_857375 CubeNumber_21952 CubeNumber_9261 CubeNumber_262144 CubeNumber_8
CubeNumber_10648 CubeNumber_373248 CubeNumber_79507 CubeNumber_729 CubeNumber_2197 CubeNumber_195112 CubeNumber_74088 CubeNumber_27 CubeNumber_778688 CubeNumber_117649
CubeNumber_46656 CubeNumber_79507 CubeNumber_74088 CubeNumber_103823 CubeNumber_29791 CubeNumber_729 CubeNumber_438976 CubeNumber_493039 CubeNumber_15625 CubeNumber_29791
CubeNumber_250047 CubeNumber_250047 CubeNumber_512 CubeNumber_884736 CubeNumber_15625 CubeNumber_571787 CubeNumber_804357 CubeNumber_6859 CubeNumber_373248 CubeNumber_287496
CubeNumber_205379 CubeNumber_592704 CubeNumber_4913 CubeNumber_941192 CubeNumber_29791 CubeNumber_97336 CubeNumber_5832 CubeNumber_614125 CubeNumber_15625 CubeNumber_19683
temperature__124c temperature__49c temperature__17c temperature__116c temperature__53c temperature__35c temperature__70c temperature__22c temperature__57c temperature__109c
temperature__10c temperature__10c temperature__85c temperature__95c temperature__0c temperature__5c temperature__69c temperature__131c temperature__61c temperature__146c
temperature__109c temperature__93c temperature__146c temperature__130c temperature__77c temperature__129c temperature__137c temperature__137c temperature__31c temperature__23c
temperature__147c temperature__100c temperature__36c temperature__93c temperature__100c temperature__78c temperature__40c temperature__92c temperature__3c temperature__98c
temperature__100c temperature__85c temperature__86c temperature__138c temperature__129c temperature__71c temperature__33c temperature__78c temperature__14c temperature__68c
temperature__47c temperature__46c temperature__119c temperature__93c temperature__120c temperature__26c temperature__132c temperature__53c temperature__86c temperature__144c
temperature__119c temperature__129c temperature__79c temperature__64c temperature__42c temperature__6c temperature__30c temperature__109c temperature__36c temperature__119c
temperature__93c temperature__33c temperature__49c temperature__49c temperature__119c temperature__142c temperature__148c temperature__65c temperature__10c temperature__136c
temperature__35c temperature__59c temperature__111c temperature__57c temperature__145c temperature__17c temperature__147c temperature__65c temperature__17c temperature__77c
temperature__21c temperature__53c temperature__16c temperature__68c temperature__146c temperature__12c temperature__34c temperature__126c temperature__95c temperature__73c
