19:15 16:35 23:55 14:45 23:19 11:54 13:40 10:52 14:28 17:42
14:31 19:11 17:50 22:30 15:36 19:11 16:59 18:31 14:35 14:58
10:10 23:59 17:43 13:23 12:22 20:52 13:22 17:11 18:40 10:54
18:14 15:12 11:55 21:20 17:17 17:44 11:31 15:51 19:38 16:13
15:35 18:33 14:57 16:54 16:10 18:59 20:58 15:33 15:43 20:17
20:11 10:21 18:16 12:36 16:39 18:24 13:56 13:19 17:13 11:25
20:21 20:12 14:10 22:30 18:31 15:44 11:38 15:37 19:37 21:46
16:55 13:38 22:26 15:35 22:29 22:34 13:15 23:33 19:42 12:56
13:54 21:30 12:31 22:19 15:34 19:58 15:40 13:47 12:57 10:42
19:37 21:57 11:41 22:23 23:31 10:51 14:42 15:19 19:22 21:23
19:25 12:16 20:35 17:43 18:25 23:28 14:51 23:59 11:42 12:42
multisport fast rugby comfort utility health horseracing soccer social company
competition dynamic racing supersport gym athlete gamely class skiing comfort
gymnastics athlete music comfort fast fun feature hobby activity lark
community hiking hunting horseracing suit active music combat players extracurricular
suit esport martial kill rowing class games career gamely tradition
fun job rowing triathlon luge dance competition esport shoot rollick
rugby athletes badminton form challenge feature athletic running sportsmanship challenge
skylark athletic culture feature spar lead skill triathlon cycling activities
yoga badminton movement safari esport social utility motorcycling diver rugby
esports exercises play work volleyball rugby fast ineligible motorcycling sports
skill cycling concert challenge motorcycling kill recreation coach dive funambulism
BinaryNumber_0000000 BinaryNumber_1010001 BinaryNumber_1010111 BinaryNumber_0100110 BinaryNumber_0001101 BinaryNumber_0100000 BinaryNumber_0110100 BinaryNumber_1001001 BinaryNumber_1010010 BinaryNumber_0100110
BinaryNumber_0001101 BinaryNumber_0011110 BinaryNumber_1011011 BinaryNumber_0001011 BinaryNumber_0011100 BinaryNumber_1001010 BinaryNumber_0100010 BinaryNumber_1011111 BinaryNumber_1010101 BinaryNumber_0100000
