23:49 12:48 12:39 11:51 14:22 12:44 18:59 13:54 23:17 12:54
12:47 23:23 10:23 12:17 22:11 11:40 17:52 10:14 22:32 16:13
20:39 17:17 18:43 20:43 10:17 21:36 22:41 17:10 21:50 23:37
18:20 18:54 17:43 13:26 13:23 21:35 23:30 21:33 18:38 18:44
14:56 11:45 16:18 21:32 12:47 16:52 13:17 17:47 21:18 14:40
18:31 13:29 11:34 19:56 20:10 17:20 16:28 11:57 15:44 21:39
17:52 19:58 14:40 23:28 18:41 12:51 10:10 15:22 22:14 10:42
23:12 13:32 20:24 22:51 13:32 14:13 19:48 20:52 10:23 18:16
18:16 22:34 12:20 16:14 15:22 23:22 16:59 19:25 17:12 17:38
17:21 22:24 14:13 13:31 21:47 23:15 22:11 12:23 21:56 22:28
15:32 21:44 11:19 22:44 10:37 20:35 17:20 23:48 21:33 14:12
CubeNumber_54872 CubeNumber_343 CubeNumber_64000 CubeNumber_314432 CubeNumber_117649 CubeNumber_343 CubeNumber_8 CubeNumber_571787 CubeNumber_29791 CubeNumber_10648
CubeNumber_125 CubeNumber_5832 CubeNumber_493039 CubeNumber_39304 CubeNumber_64 CubeNumber_29791 CubeNumber_6859 CubeNumber_1728 CubeNumber_12167 CubeNumber_9261
CubeNumber_250047 CubeNumber_405224 CubeNumber_857375 CubeNumber_778688 CubeNumber_125 CubeNumber_2744 CubeNumber_830584 CubeNumber_12167 CubeNumber_681472 CubeNumber_753571
CubeNumber_753571 CubeNumber_79507 CubeNumber_110592 CubeNumber_24389 CubeNumber_405224 CubeNumber_29791 CubeNumber_8000 CubeNumber_74088 CubeNumber_531441 CubeNumber_1000
CubeNumber_39304 CubeNumber_85184 CubeNumber_13824 CubeNumber_4096 CubeNumber_91125 CubeNumber_729 CubeNumber_125000 CubeNumber_132651 CubeNumber_262144 CubeNumber_103823
