18:31 20:27 23:16 23:52 21:32 13:11 15:34 20:12 16:30 15:54
22:28 13:38 19:52 12:27 11:12 11:27 10:51 12:37 14:46 19:18
13:45 16:31 17:11 16:28 19:14 19:15 17:15 20:32 15:26 16:26
23:50 14:53 12:51 14:13 18:52 11:44 10:47 18:49 15:39 14:16
14:24 12:59 17:36 13:19 10:20 15:12 17:31 19:24 12:51 12:19
17:31 22:49 20:16 18:27 21:15 16:12 21:26 21:28 16:39 21:24
17:56 22:32 20:38 18:17 10:25 21:32 23:42 14:38 12:13 21:15
16:38 23:27 10:45 14:11 18:17 15:30 22:16 20:59 10:33 11:55
21:38 16:25 21:54 11:35 23:56 18:26 16:30 16:40 15:52 10:56
15:40 15:13 13:53 21:15 19:41 23:39 18:39 18:53 20:59 19:27
16:50 18:50 11:50 18:50 14:43 13:13 17:47 10:32 18:30 14:25
temperature__88c temperature__16c temperature__108c temperature__59c temperature__139c temperature__100c temperature__93c temperature__106c temperature__53c temperature__5c
temperature__105c temperature__87c temperature__100c temperature__47c temperature__105c temperature__91c temperature__70c temperature__120c temperature__77c temperature__91c
temperature__147c temperature__58c temperature__82c temperature__92c temperature__77c temperature__68c temperature__132c temperature__95c temperature__10c temperature__52c
temperature__124c temperature__139c temperature__129c temperature__40c temperature__85c temperature__7c temperature__8c temperature__11c temperature__87c temperature__108c
temperature__147c temperature__98c temperature__126c temperature__145c temperature__10c temperature__90c temperature__130c temperature__28c temperature__0c temperature__35c
temperature__73c temperature__52c temperature__98c temperature__8c temperature__100c temperature__116c temperature__28c temperature__98c temperature__24c temperature__56c
temperature__140c temperature__82c temperature__68c temperature__100c temperature__86c temperature__22c temperature__53c temperature__46c temperature__59c temperature__79c
temperature__131c temperature__95c temperature__69c temperature__36c temperature__36c temperature__74c temperature__46c temperature__42c temperature__22c temperature__140c
temperature__58c temperature__146c temperature__98c temperature__46c temperature__100c temperature__36c temperature__21c temperature__64c temperature__112c temperature__53c
temperature__90c temperature__142c temperature__58c temperature__16c temperature__39c temperature__12c temperature__47c temperature__88c temperature__44c temperature__79c
