temperature__23c temperature__6c temperature__122c temperature__136c temperature__86c temperature__131c temperature__28c temperature__41c temperature__42c temperature__100c
temperature__84c temperature__100c temperature__126c temperature__123c temperature__16c temperature__52c temperature__36c temperature__52c temperature__23c temperature__27c
temperature__118c temperature__16c temperature__136c temperature__47c temperature__57c temperature__137c temperature__39c temperature__59c temperature__100c temperature__21c
temperature__8c temperature__91c temperature__87c temperature__5c temperature__144c temperature__78c temperature__140c temperature__122c temperature__130c temperature__36c
temperature__21c temperature__112c temperature__14c temperature__130c temperature__139c temperature__82c temperature__84c temperature__44c temperature__7c temperature__78c
temperature__64c temperature__74c temperature__56c temperature__100c temperature__73c temperature__39c temperature__147c temperature__68c temperature__16c temperature__78c
temperature__86c temperature__28c temperature__57c temperature__61c temperature__27c temperature__77c temperature__116c temperature__132c temperature__124c temperature__126c
temperature__40c temperature__120c temperature__70c temperature__22c temperature__144c temperature__126c temperature__77c temperature__36c temperature__139c temperature__53c
temperature__90c temperature__129c temperature__84c temperature__26c temperature__137c temperature__35c temperature__106c temperature__120c temperature__88c temperature__139c
temperature__71c temperature__4c temperature__63c temperature__2c temperature__39c temperature__31c temperature__51c temperature__31c temperature__64c temperature__92c
temperature__137c temperature__108c temperature__112c temperature__2c temperature__69c temperature__120c temperature__132c temperature__100c temperature__148c temperature__54c
BinaryNumber_1000010 BinaryNumber_1100011 BinaryNumber_1001001 BinaryNumber_0011000 BinaryNumber_0011110 BinaryNumber_1001010 BinaryNumber_0110110 BinaryNumber_1010110 BinaryNumber_0111011 BinaryNumber_0101111
BinaryNumber_0000100 BinaryNumber_0001001 BinaryNumber_0101111 BinaryNumber_0000111 BinaryNumber_0100010 BinaryNumber_0111110 BinaryNumber_0001110 BinaryNumber_0000000 BinaryNumber_0111010 BinaryNumber_1011000
BinaryNumber_1010101 BinaryNumber_0100001 BinaryNumber_0001000 BinaryNumber_1000100 BinaryNumber_1011010 BinaryNumber_0010011 BinaryNumber_0001100 BinaryNumber_0111010 BinaryNumber_0010111 BinaryNumber_0100111
BinaryNumber_0001110 BinaryNumber_0011111 BinaryNumber_1011110 BinaryNumber_0010100 BinaryNumber_0010100 BinaryNumber_1000000 BinaryNumber_0111000 BinaryNumber_0100111 BinaryNumber_1000101 BinaryNumber_1001010
BinaryNumber_0100001 BinaryNumber_0010001 BinaryNumber_0011101 BinaryNumber_1011111 BinaryNumber_0001100 BinaryNumber_1001000 BinaryNumber_0101110 BinaryNumber_0010110 BinaryNumber_1010011 BinaryNumber_0001001
BinaryNumber_1100001 BinaryNumber_0101110 BinaryNumber_0100001 BinaryNumber_0000001 BinaryNumber_0101100 BinaryNumber_1001101 BinaryNumber_0100010 BinaryNumber_0110110 BinaryNumber_0100010 BinaryNumber_0000011
BinaryNumber_0110011 BinaryNumber_1100011 BinaryNumber_0110111 BinaryNumber_0110100 BinaryNumber_0010011 BinaryNumber_1001011 BinaryNumber_0010010 BinaryNumber_0010110 BinaryNumber_0000100 BinaryNumber_0000111
BinaryNumber_0000100 BinaryNumber_1001101 BinaryNumber_0101110 BinaryNumber_0011011 BinaryNumber_1011100 BinaryNumber_0110101 BinaryNumber_1100001 BinaryNumber_0001110 BinaryNumber_0011111 BinaryNumber_0001110
BinaryNumber_0111001 BinaryNumber_1011111 BinaryNumber_0100100 BinaryNumber_0100110 BinaryNumber_0100011 BinaryNumber_0000011 BinaryNumber_1011000 BinaryNumber_0011001 BinaryNumber_1010110 BinaryNumber_0111000
BinaryNumber_0111010 BinaryNumber_0111100 BinaryNumber_0010111 BinaryNumber_0111000 BinaryNumber_0010111 BinaryNumber_0001101 BinaryNumber_1001000 BinaryNumber_0011111 BinaryNumber_0011000 BinaryNumber_0011010
BinaryNumber_1010110 BinaryNumber_0100001 BinaryNumber_1011100 BinaryNumber_1011000 BinaryNumber_1001010 BinaryNumber_0000100 BinaryNumber_0100011 BinaryNumber_1010011 BinaryNumber_0110101 BinaryNumber_1011100
Indigo DodgerBlue DarkOrchid IndianRed BlanchedAlmond MediumSlateBlue DarkCyan Teal CadetBlue Firebrick
DarkSeaGreen SlateGray Pink MediumAquamarine Firebrick Green DodgerBlue LightGoldenrod SlateBlue MediumTurquoise
Gray Moccasin Gold LightSlateBlue LightPink DarkBlue LightSlateGray Indigo MediumBlue Chocolate
Moccasin DimGray LightSkyBlue MediumAquamarine Ivory NavajoWhite Gold Pink GreenYellow Yellow
Peru ForestGreen NavajoWhite DarkViolet LightGray SpringGreen Blue Peru LightBlue LightGoldenrodYellow
LemonChiffon MediumPurple DarkTurquoise Orchid OrangeRed MediumTurquoise GreenYellow LightPink DarkSeaGreen PaleTurquoise
Tomato DarkSlateGray AntiqueWhite MediumAquamarine Red White Snow Coral DarkGoldenrod CadetBlue
SandyBrown Yellow Burlywood AntiqueWhite SkyBlue DarkCyan Black Lime Maroon DarkBlue
Indigo White GhostWhite DimGray FloralWhite ForestGreen LightBlue Azure SeaGreen Lavender
OliveDrab DarkOrange LightGray White PaleGreen SeaGreen Coral MistyRose AliceBlue Snow
MediumTurquoise DarkCyan DeepSkyBlue DarkOrchid Burlywood LavenderBlush RosyBrown Thistle Seashell Red
filthy good dark mushy proud light bewildered angry crazy concerned
worrisome cloudy fine arrogant sore cloudy plain plain bored tense
glamorous strange alert sore disgusted homely tender hilarious attractive gentle
dead panicky cloudy lonely relieved vast comfortable cruel poised beautiful
