SquareNumber_81 SquareNumber_4761 SquareNumber_1296 SquareNumber_5329 SquareNumber_1600 SquareNumber_7744 SquareNumber_6889 SquareNumber_3600 SquareNumber_4624 SquareNumber_49
SquareNumber_9801 SquareNumber_484 SquareNumber_841 SquareNumber_676 SquareNumber_144 SquareNumber_5184 SquareNumber_4900 SquareNumber_8100 SquareNumber_4096 SquareNumber_2809
SquareNumber_4225 SquareNumber_729 SquareNumber_6241 SquareNumber_4624 SquareNumber_2704 SquareNumber_900 SquareNumber_36 SquareNumber_81 SquareNumber_8100 SquareNumber_3721
SquareNumber_5776 SquareNumber_5776 SquareNumber_1369 SquareNumber_784 SquareNumber_36 SquareNumber_3969 SquareNumber_1369 SquareNumber_5776 SquareNumber_2116 SquareNumber_9409
SquareNumber_484 SquareNumber_9216 SquareNumber_225 SquareNumber_400 SquareNumber_1089 SquareNumber_2916 SquareNumber_784 SquareNumber_7921 SquareNumber_324 SquareNumber_2601
SquareNumber_3136 SquareNumber_8464 SquareNumber_4356 SquareNumber_2025 SquareNumber_625 SquareNumber_2209 SquareNumber_256 SquareNumber_9216 SquareNumber_5776 SquareNumber_5929
SquareNumber_4761 SquareNumber_25 SquareNumber_576 SquareNumber_3844 SquareNumber_9604 SquareNumber_9604 SquareNumber_289 SquareNumber_64 SquareNumber_1936 SquareNumber_100
SquareNumber_1369 SquareNumber_5625 SquareNumber_8100 SquareNumber_2116 SquareNumber_1764 SquareNumber_9604 SquareNumber_1225 SquareNumber_3249 SquareNumber_9025 SquareNumber_361
SquareNumber_1089 SquareNumber_16 SquareNumber_7396 SquareNumber_6889 SquareNumber_529 SquareNumber_3844 SquareNumber_4900 SquareNumber_1296 SquareNumber_256 SquareNumber_1369
SquareNumber_2809 SquareNumber_961 SquareNumber_5184 SquareNumber_1089 SquareNumber_1369 SquareNumber_16 SquareNumber_841 SquareNumber_2116 SquareNumber_2116 SquareNumber_2500
SquareNumber_36 SquareNumber_1600 SquareNumber_4900 SquareNumber_441 SquareNumber_3600 SquareNumber_4356 SquareNumber_961 SquareNumber_8100 SquareNumber_324 SquareNumber_4900
temperature__56c temperature__11c temperature__69c temperature__111c temperature__10c temperature__11c temperature__141c temperature__139c temperature__69c temperature__137c
temperature__118c temperature__74c temperature__138c temperature__36c temperature__122c temperature__100c temperature__36c temperature__7c temperature__35c temperature__68c
