temperature__108c temperature__92c temperature__132c temperature__73c temperature__122c temperature__90c temperature__88c temperature__63c temperature__61c temperature__22c
temperature__98c temperature__58c temperature__93c temperature__106c temperature__85c temperature__42c temperature__98c temperature__54c temperature__26c temperature__39c
temperature__82c temperature__106c temperature__49c temperature__85c temperature__77c temperature__35c temperature__2c temperature__105c temperature__87c temperature__95c
temperature__59c temperature__7c temperature__129c temperature__109c temperature__109c temperature__8c temperature__27c temperature__33c temperature__78c temperature__90c
temperature__140c temperature__74c temperature__70c temperature__7c temperature__141c temperature__41c temperature__119c temperature__87c temperature__109c temperature__138c
temperature__58c temperature__144c temperature__141c temperature__3c temperature__116c temperature__79c temperature__106c temperature__74c temperature__50c temperature__4c
temperature__124c temperature__136c temperature__39c temperature__116c temperature__140c temperature__109c temperature__87c temperature__34c temperature__93c temperature__70c
temperature__27c temperature__59c temperature__16c temperature__53c temperature__27c temperature__5c temperature__71c temperature__42c temperature__91c temperature__6c
temperature__7c temperature__44c temperature__64c temperature__54c temperature__132c temperature__49c temperature__54c temperature__136c temperature__84c temperature__42c
temperature__36c temperature__129c temperature__147c temperature__28c temperature__131c temperature__64c temperature__87c temperature__98c temperature__36c temperature__145c
temperature__118c temperature__68c temperature__16c temperature__91c temperature__28c temperature__24c temperature__137c temperature__137c temperature__52c temperature__24c
BinaryNumber_0100011 BinaryNumber_0100100 BinaryNumber_1001001 BinaryNumber_0011100 BinaryNumber_1011111 BinaryNumber_0111100 BinaryNumber_0101101 BinaryNumber_0101100 BinaryNumber_0010101 BinaryNumber_0101110
BinaryNumber_0111010 BinaryNumber_0010110 BinaryNumber_0010000 BinaryNumber_0110001 BinaryNumber_0111010 BinaryNumber_0110011 BinaryNumber_1001101 BinaryNumber_0100111 BinaryNumber_0111010 BinaryNumber_0100001
BinaryNumber_0100011 BinaryNumber_0110110 BinaryNumber_1000011 BinaryNumber_0010001 BinaryNumber_0101000 BinaryNumber_0101110 BinaryNumber_1001100 BinaryNumber_0111110 BinaryNumber_0101010 BinaryNumber_1000001
BinaryNumber_0011100 BinaryNumber_0011010 BinaryNumber_1001010 BinaryNumber_1010110 BinaryNumber_0011010 BinaryNumber_0101011 BinaryNumber_0111000 BinaryNumber_1000010 BinaryNumber_1000010 BinaryNumber_1010101
