temperature__39c temperature__92c temperature__5c temperature__31c temperature__57c temperature__112c temperature__58c temperature__24c temperature__145c temperature__78c
temperature__73c temperature__11c temperature__136c temperature__44c temperature__138c temperature__100c temperature__119c temperature__138c temperature__91c temperature__8c
temperature__11c temperature__140c temperature__71c temperature__95c temperature__123c temperature__7c temperature__92c temperature__41c temperature__68c temperature__122c
temperature__98c temperature__131c temperature__30c temperature__49c temperature__26c temperature__147c temperature__28c temperature__71c temperature__136c temperature__65c
temperature__69c temperature__109c temperature__142c temperature__116c temperature__27c temperature__33c temperature__23c temperature__21c temperature__106c temperature__140c
temperature__36c temperature__111c temperature__61c temperature__56c temperature__145c temperature__23c temperature__146c temperature__6c temperature__47c temperature__21c
temperature__109c temperature__70c temperature__59c temperature__124c temperature__71c temperature__141c temperature__64c temperature__7c temperature__122c temperature__64c
temperature__21c temperature__79c temperature__23c temperature__87c temperature__70c temperature__24c temperature__111c temperature__40c temperature__6c temperature__100c
temperature__49c temperature__14c temperature__145c temperature__131c temperature__90c temperature__142c temperature__84c temperature__28c temperature__2c temperature__132c
temperature__0c temperature__51c temperature__51c temperature__77c temperature__74c temperature__22c temperature__106c temperature__106c temperature__112c temperature__137c
temperature__120c temperature__93c temperature__108c temperature__23c temperature__85c temperature__41c temperature__8c temperature__69c temperature__34c temperature__26c
arrogant nasty gentle brave gorgeous ugliest calm kind obnoxious friendly
good worrisome fragile condemned comfortable upset beautiful grotesque splendid ugly
joyous blue brainy difficult amused bloody comfortable adventurous lonely drab
worrisome cute disturbed glorious kind puzzled brainy nutty proud dangerous
quaint dead helpful handsome pleasant blue calm mushy envious ugliest
old-fashioned adorable uptight cheerful fancy tender clean clever cooperative helpless
modern brainy lucky concerned wild frail concerned concerned vivacious cooperative
lonely jittery determined clear vast horrible better inquisitive fragile nutty
worried perfect cautious charming crowded horrible famous zealous ill frightened
witty tired upset delightful smoggy cloudy crazy super unsightly homely
motionless clear careful fragile homely elated selfish disgusted successful concerned
CubeNumber_8 CubeNumber_729000 CubeNumber_110592 CubeNumber_456533 CubeNumber_1000 CubeNumber_185193 CubeNumber_474552 CubeNumber_157464 CubeNumber_79507 CubeNumber_12167
CubeNumber_157464 CubeNumber_132651 CubeNumber_287496 CubeNumber_27 CubeNumber_4096 CubeNumber_941192 CubeNumber_571787 CubeNumber_32768 CubeNumber_357911 CubeNumber_238328
CubeNumber_4096 CubeNumber_8000 CubeNumber_250047 CubeNumber_166375 CubeNumber_571787 CubeNumber_132651 CubeNumber_64 CubeNumber_512000 CubeNumber_103823 CubeNumber_205379
CubeNumber_5832 CubeNumber_17576 CubeNumber_2197 CubeNumber_110592 CubeNumber_1331 CubeNumber_778688 CubeNumber_729000 CubeNumber_753571 CubeNumber_132651 CubeNumber_157464
