temperature__144c temperature__71c temperature__3c temperature__65c temperature__130c temperature__141c temperature__91c temperature__129c temperature__63c temperature__87c
temperature__10c temperature__70c temperature__27c temperature__147c temperature__3c temperature__44c temperature__28c temperature__132c temperature__130c temperature__84c
temperature__73c temperature__122c temperature__6c temperature__12c temperature__91c temperature__95c temperature__119c temperature__91c temperature__132c temperature__106c
temperature__126c temperature__49c temperature__120c temperature__57c temperature__85c temperature__21c temperature__84c temperature__6c temperature__64c temperature__90c
temperature__42c temperature__82c temperature__98c temperature__123c temperature__85c temperature__39c temperature__87c temperature__34c temperature__49c temperature__124c
temperature__4c temperature__82c temperature__5c temperature__85c temperature__5c temperature__87c temperature__7c temperature__47c temperature__33c temperature__0c
temperature__30c temperature__50c temperature__132c temperature__50c temperature__40c temperature__84c temperature__105c temperature__11c temperature__6c temperature__130c
temperature__53c temperature__74c temperature__126c temperature__130c temperature__69c temperature__131c temperature__71c temperature__39c temperature__122c temperature__84c
temperature__64c temperature__69c temperature__11c temperature__26c temperature__86c temperature__14c temperature__124c temperature__100c temperature__56c temperature__53c
temperature__0c temperature__116c temperature__23c temperature__5c temperature__64c temperature__93c temperature__70c temperature__70c temperature__56c temperature__140c
temperature__42c temperature__86c temperature__91c temperature__126c temperature__120c temperature__123c temperature__146c temperature__120c temperature__56c temperature__137c
SquareNumber_625 SquareNumber_1936 SquareNumber_289 SquareNumber_81 SquareNumber_3600 SquareNumber_9604 SquareNumber_400 SquareNumber_3969 SquareNumber_324 SquareNumber_576
SquareNumber_5476 SquareNumber_2809 SquareNumber_1681 SquareNumber_7921 SquareNumber_16 SquareNumber_4900 SquareNumber_1369 SquareNumber_9801 SquareNumber_7569 SquareNumber_1225
SquareNumber_8836 SquareNumber_2601 SquareNumber_7396 SquareNumber_5041 SquareNumber_7056 SquareNumber_8464 SquareNumber_2025 SquareNumber_1369 SquareNumber_225 SquareNumber_4624
SquareNumber_1681 SquareNumber_9216 SquareNumber_1521 SquareNumber_4096 SquareNumber_2304 SquareNumber_8649 SquareNumber_7396 SquareNumber_841 SquareNumber_3136 SquareNumber_100
SquareNumber_81 SquareNumber_6889 SquareNumber_289 SquareNumber_4900 SquareNumber_841 SquareNumber_144 SquareNumber_6889 SquareNumber_4761 SquareNumber_3721 SquareNumber_784
SquareNumber_6241 SquareNumber_9216 SquareNumber_361 SquareNumber_100 SquareNumber_6561 SquareNumber_400 SquareNumber_1936 SquareNumber_576 SquareNumber_2916 SquareNumber_400
SquareNumber_25 SquareNumber_7396 SquareNumber_625 SquareNumber_400 SquareNumber_7744 SquareNumber_676 SquareNumber_196 SquareNumber_144 SquareNumber_121 SquareNumber_5184
SquareNumber_784 SquareNumber_324 SquareNumber_100 SquareNumber_1156 SquareNumber_1521 SquareNumber_9801 SquareNumber_400 SquareNumber_9 SquareNumber_1089 SquareNumber_2401
SquareNumber_7569 SquareNumber_1444 SquareNumber_4225 SquareNumber_2401 SquareNumber_2809 SquareNumber_6400 SquareNumber_16 SquareNumber_7056 SquareNumber_1156 SquareNumber_361
SquareNumber_36 SquareNumber_4096 SquareNumber_1296 SquareNumber_9025 SquareNumber_8464 SquareNumber_196 SquareNumber_2809 SquareNumber_4225 SquareNumber_5476 SquareNumber_2500
SquareNumber_2116 SquareNumber_4356 SquareNumber_16 SquareNumber_3136 SquareNumber_7396 SquareNumber_2500 SquareNumber_7056 SquareNumber_7744 SquareNumber_2500 SquareNumber_484
CubeNumber_287496 CubeNumber_9261 CubeNumber_1728 CubeNumber_32768 CubeNumber_531441 CubeNumber_185193 CubeNumber_551368 CubeNumber_729000 CubeNumber_405224 CubeNumber_681472
CubeNumber_32768 CubeNumber_79507 CubeNumber_185193 CubeNumber_681472 CubeNumber_1331 CubeNumber_132651 CubeNumber_8 CubeNumber_1728 CubeNumber_125 CubeNumber_753571
CubeNumber_97336 CubeNumber_185193 CubeNumber_456533 CubeNumber_110592 CubeNumber_300763 CubeNumber_216 CubeNumber_941192 CubeNumber_59319 CubeNumber_195112 CubeNumber_314432
CubeNumber_185193 CubeNumber_658503 CubeNumber_884736 CubeNumber_216000 CubeNumber_512 CubeNumber_12167 CubeNumber_857375 CubeNumber_50653 CubeNumber_205379 CubeNumber_29791
CubeNumber_704969 CubeNumber_17576 CubeNumber_79507 CubeNumber_474552 CubeNumber_343000 CubeNumber_357911 CubeNumber_64 CubeNumber_531441 CubeNumber_512000 CubeNumber_512000
CubeNumber_54872 CubeNumber_19683 CubeNumber_636056 CubeNumber_6859 CubeNumber_658503 CubeNumber_8000 CubeNumber_456533 CubeNumber_216 CubeNumber_42875 CubeNumber_5832
