CubeNumber_1331 CubeNumber_753571 CubeNumber_438976 CubeNumber_157464 CubeNumber_389017 CubeNumber_300763 CubeNumber_238328 CubeNumber_857375 CubeNumber_804357 CubeNumber_166375
CubeNumber_287496 CubeNumber_729000 CubeNumber_704969 CubeNumber_27 CubeNumber_103823 CubeNumber_64 CubeNumber_50653 CubeNumber_636056 CubeNumber_27000 CubeNumber_8
CubeNumber_512 CubeNumber_39304 CubeNumber_857375 CubeNumber_59319 CubeNumber_32768 CubeNumber_42875 CubeNumber_166375 CubeNumber_681472 CubeNumber_35937 CubeNumber_46656
CubeNumber_54872 CubeNumber_300763 CubeNumber_658503 CubeNumber_68921 CubeNumber_438976 CubeNumber_24389 CubeNumber_357911 CubeNumber_681472 CubeNumber_474552 CubeNumber_804357
CubeNumber_8000 CubeNumber_74088 CubeNumber_456533 CubeNumber_658503 CubeNumber_1000 CubeNumber_658503 CubeNumber_857375 CubeNumber_205379 CubeNumber_27000 CubeNumber_85184
CubeNumber_1728 CubeNumber_68921 CubeNumber_117649 CubeNumber_884736 CubeNumber_1000 CubeNumber_216 CubeNumber_614125 CubeNumber_8 CubeNumber_140608 CubeNumber_531441
CubeNumber_140608 CubeNumber_216 CubeNumber_658503 CubeNumber_729000 CubeNumber_421875 CubeNumber_157464 CubeNumber_704969 CubeNumber_729000 CubeNumber_6859 CubeNumber_830584
CubeNumber_389017 CubeNumber_148877 CubeNumber_592704 CubeNumber_238328 CubeNumber_2744 CubeNumber_274625 CubeNumber_19683 CubeNumber_24389 CubeNumber_551368 CubeNumber_54872
CubeNumber_614125 CubeNumber_68921 CubeNumber_132651 CubeNumber_97336 CubeNumber_512 CubeNumber_17576 CubeNumber_389017 CubeNumber_59319 CubeNumber_3375 CubeNumber_54872
CubeNumber_24389 CubeNumber_681472 CubeNumber_884736 CubeNumber_24389 CubeNumber_592704 CubeNumber_373248 CubeNumber_592704 CubeNumber_12167 CubeNumber_110592 CubeNumber_571787
CubeNumber_314432 CubeNumber_250047 CubeNumber_389017 CubeNumber_42875 CubeNumber_551368 CubeNumber_912673 CubeNumber_636056 CubeNumber_125000 CubeNumber_91125 CubeNumber_216000
temperature__86c temperature__146c temperature__71c temperature__88c temperature__129c temperature__122c temperature__78c temperature__138c temperature__34c temperature__130c
temperature__98c temperature__28c temperature__27c temperature__27c temperature__57c temperature__12c temperature__87c temperature__129c temperature__112c temperature__68c
temperature__131c temperature__36c temperature__93c temperature__140c temperature__119c temperature__86c temperature__39c temperature__124c temperature__47c temperature__98c
temperature__93c temperature__109c temperature__140c temperature__146c temperature__16c temperature__39c temperature__95c temperature__34c temperature__73c temperature__131c
temperature__41c temperature__146c temperature__56c temperature__10c temperature__147c temperature__91c temperature__82c temperature__132c temperature__14c temperature__144c
temperature__108c temperature__68c temperature__52c temperature__92c temperature__136c temperature__39c temperature__105c temperature__87c temperature__130c temperature__47c
