temperature__10c temperature__112c temperature__14c temperature__108c temperature__93c temperature__148c temperature__53c temperature__123c temperature__146c temperature__137c
temperature__69c temperature__92c temperature__30c temperature__8c temperature__49c temperature__35c temperature__5c temperature__47c temperature__91c temperature__68c
temperature__34c temperature__126c temperature__108c temperature__142c temperature__49c temperature__65c temperature__109c temperature__77c temperature__39c temperature__147c
temperature__22c temperature__6c temperature__26c temperature__31c temperature__106c temperature__122c temperature__129c temperature__57c temperature__56c temperature__56c
temperature__71c temperature__61c temperature__106c temperature__90c temperature__59c temperature__137c temperature__100c temperature__24c temperature__71c temperature__63c
temperature__71c temperature__40c temperature__28c temperature__16c temperature__142c temperature__44c temperature__132c temperature__120c temperature__7c temperature__6c
temperature__3c temperature__27c temperature__146c temperature__63c temperature__36c temperature__70c temperature__71c temperature__74c temperature__105c temperature__124c
temperature__131c temperature__54c temperature__78c temperature__23c temperature__118c temperature__14c temperature__144c temperature__79c temperature__132c temperature__131c
temperature__65c temperature__52c temperature__105c temperature__84c temperature__148c temperature__146c temperature__21c temperature__124c temperature__58c temperature__10c
temperature__54c temperature__28c temperature__129c temperature__63c temperature__137c temperature__24c temperature__34c temperature__33c temperature__0c temperature__77c
temperature__119c temperature__137c temperature__95c temperature__10c temperature__122c temperature__7c temperature__92c temperature__11c temperature__100c temperature__59c
SquareNumber_1024 SquareNumber_484 SquareNumber_49 SquareNumber_196 SquareNumber_6561 SquareNumber_484 SquareNumber_8836 SquareNumber_8836 SquareNumber_6084 SquareNumber_9604
SquareNumber_484 SquareNumber_8281 SquareNumber_784 SquareNumber_676 SquareNumber_484 SquareNumber_4096 SquareNumber_8836 SquareNumber_289 SquareNumber_576 SquareNumber_9216
SquareNumber_81 SquareNumber_64 SquareNumber_5476 SquareNumber_784 SquareNumber_729 SquareNumber_1024 SquareNumber_9604 SquareNumber_1764 SquareNumber_6561 SquareNumber_361
SquareNumber_49 SquareNumber_5184 SquareNumber_576 SquareNumber_5041 SquareNumber_1681 SquareNumber_9801 SquareNumber_2916 SquareNumber_2500 SquareNumber_4 SquareNumber_81
