temperature__41c temperature__6c temperature__49c temperature__129c temperature__51c temperature__123c temperature__64c temperature__53c temperature__69c temperature__12c
temperature__112c temperature__85c temperature__92c temperature__141c temperature__58c temperature__131c temperature__122c temperature__26c temperature__42c temperature__39c
temperature__57c temperature__7c temperature__106c temperature__146c temperature__14c temperature__0c temperature__120c temperature__57c temperature__86c temperature__4c
temperature__14c temperature__12c temperature__119c temperature__24c temperature__74c temperature__137c temperature__118c temperature__120c temperature__147c temperature__42c
temperature__82c temperature__14c temperature__51c temperature__77c temperature__145c temperature__26c temperature__92c temperature__33c temperature__14c temperature__34c
temperature__140c temperature__123c temperature__39c temperature__124c temperature__8c temperature__31c temperature__132c temperature__49c temperature__10c temperature__93c
temperature__34c temperature__119c temperature__146c temperature__68c temperature__84c temperature__142c temperature__8c temperature__95c temperature__50c temperature__138c
temperature__52c temperature__146c temperature__109c temperature__34c temperature__16c temperature__63c temperature__52c temperature__106c temperature__31c temperature__87c
temperature__87c temperature__70c temperature__42c temperature__71c temperature__112c temperature__69c temperature__93c temperature__24c temperature__118c temperature__39c
temperature__145c temperature__92c temperature__33c temperature__95c temperature__22c temperature__41c temperature__88c temperature__71c temperature__21c temperature__34c
temperature__52c temperature__145c temperature__100c temperature__69c temperature__112c temperature__56c temperature__65c temperature__24c temperature__58c temperature__68c
SquareNumber_16 SquareNumber_5041 SquareNumber_2209 SquareNumber_2704 SquareNumber_2704 SquareNumber_9801 SquareNumber_8649 SquareNumber_576 SquareNumber_6241 SquareNumber_5329
SquareNumber_7056 SquareNumber_9604 SquareNumber_7056 SquareNumber_8836 SquareNumber_1089 SquareNumber_144 SquareNumber_3364 SquareNumber_3481 SquareNumber_1764 SquareNumber_3364
SquareNumber_4624 SquareNumber_1369 SquareNumber_5476 SquareNumber_3025 SquareNumber_225 SquareNumber_2500 SquareNumber_8836 SquareNumber_8649 SquareNumber_9801 SquareNumber_36
SquareNumber_3844 SquareNumber_4096 SquareNumber_8649 SquareNumber_64 SquareNumber_6561 SquareNumber_7921 SquareNumber_6889 SquareNumber_9025 SquareNumber_7921 SquareNumber_1764
SquareNumber_2025 SquareNumber_49 SquareNumber_49 SquareNumber_7921 SquareNumber_2116 SquareNumber_5476 SquareNumber_81 SquareNumber_2809 SquareNumber_196 SquareNumber_6889
SquareNumber_3600 SquareNumber_36 SquareNumber_6724 SquareNumber_1681 SquareNumber_5041 SquareNumber_8649 SquareNumber_2401 SquareNumber_7396 SquareNumber_7744 SquareNumber_961
