temperature__146c temperature__142c temperature__139c temperature__52c temperature__85c temperature__57c temperature__95c temperature__2c temperature__11c temperature__56c
temperature__51c temperature__22c temperature__91c temperature__11c temperature__100c temperature__40c temperature__28c temperature__142c temperature__90c temperature__57c
temperature__65c temperature__44c temperature__61c temperature__69c temperature__82c temperature__137c temperature__86c temperature__42c temperature__144c temperature__33c
temperature__65c temperature__16c temperature__120c temperature__26c temperature__90c temperature__44c temperature__31c temperature__21c temperature__139c temperature__87c
temperature__64c temperature__36c temperature__56c temperature__41c temperature__65c temperature__86c temperature__42c temperature__4c temperature__106c temperature__129c
temperature__8c temperature__41c temperature__73c temperature__14c temperature__140c temperature__63c temperature__100c temperature__86c temperature__8c temperature__116c
temperature__57c temperature__109c temperature__12c temperature__124c temperature__84c temperature__98c temperature__64c temperature__90c temperature__137c temperature__69c
temperature__7c temperature__109c temperature__140c temperature__138c temperature__105c temperature__87c temperature__47c temperature__3c temperature__10c temperature__116c
temperature__10c temperature__144c temperature__112c temperature__141c temperature__59c temperature__49c temperature__35c temperature__59c temperature__8c temperature__50c
temperature__12c temperature__34c temperature__93c temperature__137c temperature__33c temperature__85c temperature__126c temperature__14c temperature__147c temperature__47c
temperature__148c temperature__91c temperature__65c temperature__77c temperature__147c temperature__36c temperature__49c temperature__69c temperature__31c temperature__39c
LightYellow RoyalBlue DarkViolet Green Bisque DarkGreen SteelBlue Aquamarine DarkBlue Orchid
DarkOrange DimGray Snow Gray DarkFuchsia MediumPurple FloralWhite Lavender Violet Orange
Black DarkFuchsia Chocolate Burlywood DarkFuchsia PowderBlue DarkCyan ForestGreen MediumSlateBlue MediumAquamarine
Ivory Green LawnGreen LavenderBlush LightSlateBlue Sienna GhostWhite Burlywood BlanchedAlmond Purple
MediumTurquoise Yellow LightGoldenrod MidnightBlue Aquamarine HotPink Azure SlateGray MediumVioletRed MintCream
Indigo Olive LightCoral Lime Thistle Silver Khaki MediumSpringGreen Purple CornflowerBlue
LightSlateBlue LightSkyBlue DarkBlue Orchid Silver SeaGreen Olive Ivory Firebrick AliceBlue
Linen LightCoral PaleGreen LavenderBlush PowderBlue Orange LightCyan Violet Firebrick LemonChiffon
DarkSlateGray Aquamarine LightCyan DarkOrchid PaleGreen SeaGreen MediumSpringGreen Purple Coral VioletRed
PeachPuff Brown RoyalBlue Gainsboro Beige MediumSeaGreen Purple PowderBlue PaleGreen Linen
CadetBlue DarkSalmon Violet GreenYellow Cyan Chartreuse Tan LightSeaGreen DarkOliveGreen PaleVioletRed
