21:22 12:27 11:28 15:26 20:45 12:20 20:51 14:27 23:36 21:24
11:24 20:21 10:10 12:18 10:26 13:39 16:34 11:30 14:30 22:10
23:48 16:49 13:44 15:12 10:29 11:34 10:16 11:33 16:52 11:25
17:44 12:16 20:52 10:52 12:57 15:56 14:10 10:44 14:58 12:11
11:30 10:42 19:53 15:17 10:45 14:58 10:25 15:31 12:12 19:13
21:15 17:14 23:29 20:16 22:28 20:47 19:39 19:49 21:18 20:30
20:51 15:38 12:41 16:22 17:40 20:47 11:21 23:56 20:10 19:41
14:48 22:59 18:26 22:46 16:24 21:47 15:48 19:43 10:14 23:25
11:11 12:34 16:21 13:51 22:55 11:21 23:23 10:14 18:57 14:36
20:14 16:57 12:51 21:29 10:45 11:20 21:56 12:51 20:41 17:14
14:40 17:13 16:38 14:45 16:51 11:39 10:17 21:41 20:30 16:54
BinaryNumber_0100111 BinaryNumber_1010111 BinaryNumber_0100000 BinaryNumber_0101101 BinaryNumber_0111010 BinaryNumber_0101001 BinaryNumber_0010000 BinaryNumber_0011111 BinaryNumber_0100011 BinaryNumber_0110000
BinaryNumber_1001111 BinaryNumber_0100100 BinaryNumber_1010111 BinaryNumber_1011101 BinaryNumber_0101101 BinaryNumber_0001110 BinaryNumber_0011111 BinaryNumber_1011111 BinaryNumber_0100001 BinaryNumber_0101111
BinaryNumber_1100011 BinaryNumber_0001010 BinaryNumber_0011011 BinaryNumber_0100001 BinaryNumber_1000000 BinaryNumber_1001000 BinaryNumber_0100010 BinaryNumber_0011010 BinaryNumber_0001110 BinaryNumber_0100110
BinaryNumber_1010111 BinaryNumber_1001111 BinaryNumber_1100001 BinaryNumber_0101010 BinaryNumber_0100011 BinaryNumber_0101011 BinaryNumber_0100111 BinaryNumber_1011000 BinaryNumber_1011001 BinaryNumber_0110110
BinaryNumber_0110010 BinaryNumber_1000010 BinaryNumber_0110111 BinaryNumber_0111111 BinaryNumber_0011101 BinaryNumber_0110100 BinaryNumber_0000010 BinaryNumber_1000001 BinaryNumber_0111001 BinaryNumber_0100111
BinaryNumber_0111100 BinaryNumber_0101101 BinaryNumber_1010110 BinaryNumber_0111100 BinaryNumber_1000110 BinaryNumber_0001101 BinaryNumber_1100000 BinaryNumber_1001100 BinaryNumber_0100111 BinaryNumber_1000111
