SquareNumber_8464 SquareNumber_3600 SquareNumber_64 SquareNumber_3481 SquareNumber_1296 SquareNumber_625 SquareNumber_10000 SquareNumber_6724 SquareNumber_2025 SquareNumber_5041
SquareNumber_7744 SquareNumber_7744 SquareNumber_3721 SquareNumber_9604 SquareNumber_1849 SquareNumber_4 SquareNumber_1225 SquareNumber_576 SquareNumber_5329 SquareNumber_3481
SquareNumber_8649 SquareNumber_9216 SquareNumber_4761 SquareNumber_1369 SquareNumber_1764 SquareNumber_3249 SquareNumber_100 SquareNumber_1849 SquareNumber_6241 SquareNumber_36
SquareNumber_2304 SquareNumber_4 SquareNumber_144 SquareNumber_36 SquareNumber_8464 SquareNumber_2916 SquareNumber_4356 SquareNumber_7056 SquareNumber_5476 SquareNumber_8649
SquareNumber_3249 SquareNumber_5776 SquareNumber_961 SquareNumber_2601 SquareNumber_256 SquareNumber_2601 SquareNumber_8464 SquareNumber_4900 SquareNumber_3600 SquareNumber_4761
SquareNumber_36 SquareNumber_5329 SquareNumber_6889 SquareNumber_841 SquareNumber_7056 SquareNumber_2916 SquareNumber_2500 SquareNumber_625 SquareNumber_49 SquareNumber_225
SquareNumber_9025 SquareNumber_25 SquareNumber_3600 SquareNumber_4900 SquareNumber_5776 SquareNumber_324 SquareNumber_3844 SquareNumber_1225 SquareNumber_256 SquareNumber_2704
SquareNumber_961 SquareNumber_1024 SquareNumber_3600 SquareNumber_6084 SquareNumber_3600 SquareNumber_169 SquareNumber_9025 SquareNumber_3844 SquareNumber_4489 SquareNumber_3600
SquareNumber_2304 SquareNumber_4624 SquareNumber_2500 SquareNumber_900 SquareNumber_144 SquareNumber_1681 SquareNumber_2401 SquareNumber_1089 SquareNumber_1369 SquareNumber_5184
SquareNumber_1024 SquareNumber_9025 SquareNumber_8836 SquareNumber_676 SquareNumber_9801 SquareNumber_8100 SquareNumber_9025 SquareNumber_2304 SquareNumber_1521 SquareNumber_121
SquareNumber_1369 SquareNumber_1521 SquareNumber_121 SquareNumber_2601 SquareNumber_5776 SquareNumber_8836 SquareNumber_25 SquareNumber_4225 SquareNumber_16 SquareNumber_9025
temperature__4c temperature__12c temperature__30c temperature__3c temperature__46c temperature__11c temperature__64c temperature__73c temperature__46c temperature__118c
temperature__86c temperature__68c temperature__63c temperature__112c temperature__90c temperature__122c temperature__6c temperature__120c temperature__108c temperature__82c
