temperature__82c temperature__49c temperature__23c temperature__123c temperature__144c temperature__64c temperature__8c temperature__71c temperature__147c temperature__105c
temperature__87c temperature__139c temperature__112c temperature__6c temperature__59c temperature__63c temperature__53c temperature__57c temperature__122c temperature__16c
temperature__24c temperature__79c temperature__49c temperature__108c temperature__59c temperature__148c temperature__90c temperature__46c temperature__11c temperature__40c
temperature__12c temperature__16c temperature__14c temperature__46c temperature__91c temperature__106c temperature__70c temperature__42c temperature__14c temperature__31c
temperature__74c temperature__28c temperature__123c temperature__82c temperature__79c temperature__129c temperature__10c temperature__54c temperature__112c temperature__11c
temperature__93c temperature__61c temperature__78c temperature__106c temperature__40c temperature__148c temperature__53c temperature__145c temperature__69c temperature__47c
temperature__8c temperature__118c temperature__51c temperature__139c temperature__5c temperature__119c temperature__33c temperature__34c temperature__50c temperature__129c
temperature__131c temperature__92c temperature__50c temperature__140c temperature__8c temperature__116c temperature__34c temperature__95c temperature__116c temperature__108c
temperature__126c temperature__91c temperature__41c temperature__50c temperature__105c temperature__59c temperature__95c temperature__106c temperature__119c temperature__141c
temperature__100c temperature__142c temperature__7c temperature__39c temperature__70c temperature__70c temperature__147c temperature__8c temperature__54c temperature__91c
temperature__4c temperature__12c temperature__73c temperature__92c temperature__42c temperature__42c temperature__111c temperature__139c temperature__3c temperature__136c
SquareNumber_5184 SquareNumber_4489 SquareNumber_1521 SquareNumber_841 SquareNumber_3721 SquareNumber_6241 SquareNumber_6241 SquareNumber_3249 SquareNumber_256 SquareNumber_2116
SquareNumber_676 SquareNumber_2500 SquareNumber_841 SquareNumber_3136 SquareNumber_5625 SquareNumber_5476 SquareNumber_9604 SquareNumber_6241 SquareNumber_7225 SquareNumber_576
SquareNumber_4225 SquareNumber_1369 SquareNumber_5329 SquareNumber_1024 SquareNumber_2304 SquareNumber_256 SquareNumber_1936 SquareNumber_3364 SquareNumber_5625 SquareNumber_289
SquareNumber_2809 SquareNumber_9 SquareNumber_625 SquareNumber_3600 SquareNumber_1936 SquareNumber_3721 SquareNumber_2916 SquareNumber_3721 SquareNumber_4356 SquareNumber_5476
SquareNumber_529 SquareNumber_2704 SquareNumber_289 SquareNumber_9025 SquareNumber_169 SquareNumber_529 SquareNumber_7921 SquareNumber_49 SquareNumber_324 SquareNumber_324
SquareNumber_81 SquareNumber_900 SquareNumber_1849 SquareNumber_2704 SquareNumber_64 SquareNumber_3844 SquareNumber_2601 SquareNumber_784 SquareNumber_1089 SquareNumber_3969
SquareNumber_441 SquareNumber_5929 SquareNumber_1764 SquareNumber_1600 SquareNumber_2601 SquareNumber_676 SquareNumber_3969 SquareNumber_2704 SquareNumber_2500 SquareNumber_8836
SquareNumber_64 SquareNumber_7056 SquareNumber_8281 SquareNumber_2916 SquareNumber_4489 SquareNumber_144 SquareNumber_1225 SquareNumber_841 SquareNumber_441 SquareNumber_7921
SquareNumber_8836 SquareNumber_4356 SquareNumber_4900 SquareNumber_289 SquareNumber_8649 SquareNumber_7921 SquareNumber_676 SquareNumber_7396 SquareNumber_2500 SquareNumber_441
