temperature__139c temperature__21c temperature__17c temperature__88c temperature__148c temperature__84c temperature__111c temperature__130c temperature__54c temperature__116c
temperature__141c temperature__7c temperature__2c temperature__8c temperature__77c temperature__112c temperature__58c temperature__91c temperature__93c temperature__54c
temperature__71c temperature__92c temperature__59c temperature__91c temperature__137c temperature__54c temperature__131c temperature__144c temperature__22c temperature__21c
temperature__33c temperature__84c temperature__53c temperature__12c temperature__79c temperature__64c temperature__142c temperature__3c temperature__34c temperature__50c
temperature__68c temperature__12c temperature__79c temperature__108c temperature__141c temperature__8c temperature__42c temperature__44c temperature__46c temperature__147c
temperature__5c temperature__136c temperature__5c temperature__59c temperature__31c temperature__10c temperature__105c temperature__139c temperature__147c temperature__139c
temperature__118c temperature__52c temperature__148c temperature__63c temperature__61c temperature__112c temperature__39c temperature__87c temperature__5c temperature__136c
temperature__8c temperature__65c temperature__59c temperature__44c temperature__123c temperature__124c temperature__7c temperature__90c temperature__57c temperature__12c
temperature__23c temperature__53c temperature__71c temperature__132c temperature__65c temperature__74c temperature__21c temperature__51c temperature__58c temperature__90c
temperature__74c temperature__31c temperature__147c temperature__82c temperature__141c temperature__138c temperature__120c temperature__61c temperature__131c temperature__87c
temperature__0c temperature__40c temperature__61c temperature__144c temperature__86c temperature__34c temperature__71c temperature__137c temperature__68c temperature__73c
melodic ensemble improvisation music tempo creative bassline trio songwriter beat
orchestra ska bars graduation symphonic concert works atonality talk chord
sound harmonise dynamics mp3s motif muse artists reading headphones dance
double bass singing instrumental cello interlude dynamics sound texture club art music
clarion modulate graphics tone funk talking artist carol improvisation song
songs drum bpm electronica harmonise symphonise lights hyperpop reggae jazz
phone sounds reading folk time instruments oboe sforzando harp videos
gospel cultural vocal release soul musicality atonality ensemble blues singers
hiphop reharmonize electronica graduation sing roulade sounds texture singer saxophone
trumpet roulade paleolithic sforzando bar tune triple-tongue medicine voices soundtrack
production cello musicology melodic ensemble bhangra talk rhapsody design noises
