CubeNumber_328509 CubeNumber_274625 CubeNumber_68921 CubeNumber_85184 CubeNumber_658503 CubeNumber_343000 CubeNumber_12167 CubeNumber_117649 CubeNumber_456533 CubeNumber_250047
CubeNumber_205379 CubeNumber_238328 CubeNumber_216 CubeNumber_13824 CubeNumber_274625 CubeNumber_438976 CubeNumber_357911 CubeNumber_857375 CubeNumber_1331 CubeNumber_238328
CubeNumber_753571 CubeNumber_54872 CubeNumber_3375 CubeNumber_103823 CubeNumber_571787 CubeNumber_216000 CubeNumber_64 CubeNumber_12167 CubeNumber_79507 CubeNumber_85184
CubeNumber_912673 CubeNumber_148877 CubeNumber_17576 CubeNumber_110592 CubeNumber_405224 CubeNumber_216 CubeNumber_2744 CubeNumber_287496 CubeNumber_3375 CubeNumber_357911
CubeNumber_42875 CubeNumber_29791 CubeNumber_97336 CubeNumber_50653 CubeNumber_1331 CubeNumber_103823 CubeNumber_29791 CubeNumber_4096 CubeNumber_29791 CubeNumber_531441
CubeNumber_681472 CubeNumber_54872 CubeNumber_512 CubeNumber_216000 CubeNumber_343000 CubeNumber_15625 CubeNumber_15625 CubeNumber_357911 CubeNumber_39304 CubeNumber_13824
CubeNumber_42875 CubeNumber_592704 CubeNumber_493039 CubeNumber_512000 CubeNumber_2744 CubeNumber_68921 CubeNumber_571787 CubeNumber_140608 CubeNumber_97336 CubeNumber_103823
CubeNumber_512000 CubeNumber_13824 CubeNumber_389017 CubeNumber_681472 CubeNumber_13824 CubeNumber_74088 CubeNumber_658503 CubeNumber_32768 CubeNumber_10648 CubeNumber_2197
CubeNumber_5832 CubeNumber_2744 CubeNumber_857375 CubeNumber_274625 CubeNumber_830584 CubeNumber_681472 CubeNumber_343 CubeNumber_125 CubeNumber_205379 CubeNumber_474552
CubeNumber_314432 CubeNumber_148877 CubeNumber_592704 CubeNumber_216000 CubeNumber_681472 CubeNumber_438976 CubeNumber_941192 CubeNumber_729000 CubeNumber_13824 CubeNumber_328509
CubeNumber_5832 CubeNumber_262144 CubeNumber_10648 CubeNumber_681472 CubeNumber_405224 CubeNumber_357911 CubeNumber_185193 CubeNumber_343 CubeNumber_1331 CubeNumber_6859
Plum Sapodilla Abiu Marionberry Tamarind Jackfruit Blackberry Tangerine Grapefruit Cherry
Canistel Loquat Pineapple Lychee Pineapple Raspberry Damson Cherimoya Soursop Akebi
Kiwifruit Persimmon Raspberry Peach Loganberry Melon Jujube Canistel Ximenia Coconut
Tamarillo Canistel Jambul Mandarine Quince Jujube Lychee Jackfruit Honeydew Strawberry
Damson Tamarind Gooseberry Canistel Blackberry Blackberry Jujube Papaya Kiwano Satsuma
Blackcurrant Guava Grape Bilberry Loquat Blackcurrant Banana Plum Tayberry Fig
Huckleberry Pineapple Ackee Tangelo Cempedak Raspberry Currant Lulo Mulberry Tangelo
Orange Jambul Ackee Raspberry Mango Blackcurrant Redcurrant Blackcurrant Abiu Cempedak
Lychee Sapote Orange Pawpaw Pawpaw Mangosteen Plum Pawpaw Açaí Lychee
Guava Jackfruit Tamarillo Bilberry Breadfruit Abiu Salmonberry Orange Gooseberry Date
Pear Satsuma Lulo Cempedak Cherimoya Redcurrant Loganberry Nectarine Honeyberry Durian
temperature__78c temperature__88c temperature__33c temperature__58c temperature__63c temperature__100c temperature__5c temperature__8c temperature__70c temperature__58c
temperature__17c temperature__147c temperature__44c temperature__7c temperature__65c temperature__123c temperature__31c temperature__138c temperature__100c temperature__52c
temperature__71c temperature__145c temperature__8c temperature__78c temperature__98c temperature__90c temperature__100c temperature__58c temperature__109c temperature__10c
temperature__119c temperature__36c temperature__93c temperature__8c temperature__6c temperature__131c temperature__93c temperature__126c temperature__24c temperature__8c
temperature__24c temperature__7c temperature__140c temperature__140c temperature__12c temperature__120c temperature__77c temperature__145c temperature__88c temperature__59c
temperature__129c temperature__124c temperature__65c temperature__78c temperature__53c temperature__136c temperature__8c temperature__68c temperature__52c temperature__138c
temperature__129c temperature__130c temperature__139c temperature__140c temperature__64c temperature__140c temperature__142c temperature__0c temperature__12c temperature__140c
temperature__4c temperature__3c temperature__46c temperature__106c temperature__78c temperature__141c temperature__35c temperature__68c temperature__14c temperature__82c
