temperature__74c temperature__59c temperature__139c temperature__53c temperature__85c temperature__70c temperature__77c temperature__12c temperature__100c temperature__65c
temperature__3c temperature__116c temperature__0c temperature__84c temperature__123c temperature__137c temperature__56c temperature__122c temperature__21c temperature__92c
temperature__88c temperature__42c temperature__30c temperature__98c temperature__132c temperature__119c temperature__54c temperature__142c temperature__90c temperature__24c
temperature__111c temperature__51c temperature__16c temperature__11c temperature__71c temperature__24c temperature__140c temperature__85c temperature__50c temperature__74c
temperature__78c temperature__129c temperature__12c temperature__84c temperature__36c temperature__69c temperature__78c temperature__70c temperature__11c temperature__21c
temperature__5c temperature__40c temperature__58c temperature__61c temperature__74c temperature__26c temperature__91c temperature__126c temperature__147c temperature__140c
temperature__148c temperature__126c temperature__7c temperature__24c temperature__65c temperature__36c temperature__84c temperature__131c temperature__69c temperature__7c
temperature__63c temperature__41c temperature__34c temperature__85c temperature__141c temperature__42c temperature__26c temperature__23c temperature__138c temperature__14c
temperature__7c temperature__79c temperature__78c temperature__100c temperature__118c temperature__108c temperature__2c temperature__11c temperature__53c temperature__50c
temperature__47c temperature__12c temperature__85c temperature__137c temperature__132c temperature__148c temperature__22c temperature__139c temperature__95c temperature__47c
temperature__142c temperature__90c temperature__118c temperature__71c temperature__91c temperature__105c temperature__132c temperature__69c temperature__47c temperature__40c
BinaryNumber_1000100 BinaryNumber_0011110 BinaryNumber_1010011 BinaryNumber_1001101 BinaryNumber_0000101 BinaryNumber_0000101 BinaryNumber_1100010 BinaryNumber_0110111 BinaryNumber_0010100 BinaryNumber_1011000
BinaryNumber_1010100 BinaryNumber_1011000 BinaryNumber_0010100 BinaryNumber_1001101 BinaryNumber_0111001 BinaryNumber_1011001 BinaryNumber_1011100 BinaryNumber_1001101 BinaryNumber_0011111 BinaryNumber_0010101
BinaryNumber_0000000 BinaryNumber_0100010 BinaryNumber_0000001 BinaryNumber_0001100 BinaryNumber_0110001 BinaryNumber_0101100 BinaryNumber_1011010 BinaryNumber_0000111 BinaryNumber_1001010 BinaryNumber_1100010
BinaryNumber_1010000 BinaryNumber_0100001 BinaryNumber_0000111 BinaryNumber_0011110 BinaryNumber_1001010 BinaryNumber_0001110 BinaryNumber_0101110 BinaryNumber_0101000 BinaryNumber_0010100 BinaryNumber_1010110
