CubeNumber_64 CubeNumber_274625 CubeNumber_125 CubeNumber_421875 CubeNumber_250047 CubeNumber_4096 CubeNumber_681472 CubeNumber_912673 CubeNumber_3375 CubeNumber_5832
CubeNumber_8 CubeNumber_592704 CubeNumber_132651 CubeNumber_132651 CubeNumber_328509 CubeNumber_493039 CubeNumber_32768 CubeNumber_195112 CubeNumber_804357 CubeNumber_753571
CubeNumber_438976 CubeNumber_46656 CubeNumber_405224 CubeNumber_54872 CubeNumber_1331 CubeNumber_551368 CubeNumber_42875 CubeNumber_59319 CubeNumber_912673 CubeNumber_54872
CubeNumber_373248 CubeNumber_857375 CubeNumber_571787 CubeNumber_274625 CubeNumber_132651 CubeNumber_614125 CubeNumber_1331 CubeNumber_343 CubeNumber_614125 CubeNumber_681472
CubeNumber_39304 CubeNumber_3375 CubeNumber_54872 CubeNumber_27 CubeNumber_59319 CubeNumber_97336 CubeNumber_205379 CubeNumber_85184 CubeNumber_46656 CubeNumber_125
CubeNumber_32768 CubeNumber_6859 CubeNumber_39304 CubeNumber_4913 CubeNumber_421875 CubeNumber_1331 CubeNumber_17576 CubeNumber_778688 CubeNumber_42875 CubeNumber_474552
CubeNumber_250047 CubeNumber_328509 CubeNumber_512000 CubeNumber_830584 CubeNumber_17576 CubeNumber_17576 CubeNumber_884736 CubeNumber_5832 CubeNumber_456533 CubeNumber_42875
CubeNumber_17576 CubeNumber_5832 CubeNumber_778688 CubeNumber_4913 CubeNumber_175616 CubeNumber_343000 CubeNumber_12167 CubeNumber_13824 CubeNumber_250047 CubeNumber_64
CubeNumber_4096 CubeNumber_13824 CubeNumber_110592 CubeNumber_32768 CubeNumber_274625 CubeNumber_941192 CubeNumber_68921 CubeNumber_729 CubeNumber_185193 CubeNumber_35937
CubeNumber_59319 CubeNumber_373248 CubeNumber_314432 CubeNumber_15625 CubeNumber_79507 CubeNumber_68921 CubeNumber_389017 CubeNumber_857375 CubeNumber_614125 CubeNumber_300763
CubeNumber_512 CubeNumber_636056 CubeNumber_941192 CubeNumber_17576 CubeNumber_314432 CubeNumber_614125 CubeNumber_110592 CubeNumber_64000 CubeNumber_64 CubeNumber_8000
temperature__17c temperature__6c temperature__3c temperature__144c temperature__148c temperature__40c temperature__70c temperature__51c temperature__24c temperature__120c
temperature__7c temperature__3c temperature__93c temperature__93c temperature__124c temperature__73c temperature__108c temperature__5c temperature__92c temperature__144c
temperature__33c temperature__145c temperature__22c temperature__131c temperature__4c temperature__109c temperature__131c temperature__93c temperature__105c temperature__52c
